imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,OverallEffort_trimmedMean30,OverallEffort_mean,OverallEffort_sd,Answer.Q_COMPLEX_AVG,COMPLEX_sd,DIFFICULT_mean,DIFFICULT_sd,Intresting_mean,PAYMENT_mean,Intresting_sd,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,Type,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3U47UEJKXD5R38RUXLMDWG1BUJXLBR,60 minutes,0.000000000000000,12,UM,34.89,37.23,15.78,5.92,4.61,5.77,4.09,8.77,0.09,5.37,0.07,3U47UEJKXD5R38RUXLMDWG1BUJXLBR,3600.0,0.0,12.0,7,0.4438,8.0,1.0,8.0,3.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,6.0,3.0,30489.0,313.0,1255800.0,1.0,8.0,1.0,0.0,0.0,34.0,16.0,11.0,150.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,99.0,0.0,952.0,10.0,0.0,25.0,425.0,253.0,5194.0,3.864448051948052,105.0,0.02021563342318059
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,40 minutes,0.050000000000000,112,IA,48.50,49.86,17.39,6.00,5.17,4.71,4.55,9.36,0.28,6.52,0.29,3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,2400.0,0.05,112.0,3,0.3269,75.0,6.0,12.5,41.0,8.0,25.0,16.0,16.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.5268,0.7464,24.0,0.0,1.0,0.0,15536.0,104.0,37760.0,1.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,10.0,0.0,0.0,1.0,192.0,154.0,2159.0,4.594302199783628,76.0,0.03520148216767022
3UEL82N5TOKN43E6MBDHCIJ23C3NTV,60 minutes,0.150000000000000,3188,IF,38.00,39.55,17.40,7.00,3.85,6.18,4.35,10.64,0.14,6.36,0.05,3UEL82N5TOKN43E6MBDHCIJ23C3NTV,3600.0,0.15,3188.0,4,0.3864,13.0,2.0,6.5,6.0,8.0,6.0,2.0,0.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,0.0,0.0,0.0,1815.0,8.0,6807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,26.0,6.0,206.0,4.196132596685083,14.0,0.06796116504854369
3UKAYM2G38LNW9YPLTZSPTC333T903,60minutes,0.050000000000000,18,CC,43.44,44.38,16.67,4.31,4.68,4.85,5.51,3.31,0.30,4.61,0.35,3UKAYM2G38LNW9YPLTZSPTC333T903,3600.0,0.05,18.0,2,0.4064,8.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,20.0,0.0,0.0,17.0,7900.0,197.0,83007.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,25.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,24.0,36.0,0.0,0.0,40.0,108.0,38.0,1134.0,2.9492234169653524,0.0,0.0
3USMLONC9E5MDB1GD7ZQ6SDG14K85P,2hours,0.080000000000000,1173,CC,59.00,58.00,25.43,6.25,6.66,7.92,6.10,2.83,0.44,4.09,0.49,3USMLONC9E5MDB1GD7ZQ6SDG14K85P,7200.0,0.08,1173.0,2,0.3658,29.0,2.0,14.5,13.0,12.0,7.0,7.0,6.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.204,1.0,3.0,0.0,1.0,2.0,9969.0,78.0,195304.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,21.0,18.0,1.0,0.0,52.0,36.0,19.0,707.0,3.3545197740112993,1.0,0.0014144271570014145
3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,60 minutes,0.010000000000000,40,IF,36.00,37.00,16.71,5.00,4.45,4.23,3.68,4.08,0.11,5.25,0.08,3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,3600.0,0.01,40.0,4,0.4038,13.0,1.0,13.0,5.0,0.0,5.0,2.0,4.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,1.0,0.0,0.0,0.0,1079.0,6.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,6.0,8.0,8.0,113.0,3.381679389312977,10.0,0.08849557522123894
3UV3KC5DTGMOGZ30EI3U2F567A15CS,5 minutes,0.060000000000000,26,IF,50.73,50.53,23.36,9.33,6.31,8.07,6.04,4.47,0.21,4.55,0.14,3UV3KC5DTGMOGZ30EI3U2F567A15CS,300.0,0.06,26.0,4,0.5152,37.0,11.0,9.5,14.0,9.0,4.0,6.0,5.0,3.0,2.0,12.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.468,1.0,2.0,0.0,0.0,0.0,1054.0,0.0,3521.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,0.0,5.0,15.0,3.0,87.0,4.089622641509434,2.0,0.022988505747126436
3UXCLCQO1UDWROO910PGOYLD3QJ20A,60 minutes,0.000000000000000,2,IA,23.67,25.15,14.03,2.31,2.39,3.31,3.66,11.46,0.08,5.14,0.10,3UXCLCQO1UDWROO910PGOYLD3QJ20A,3600.0,0.0,2.0,3,0.4333,37.0,2.0,18.5,14.0,8.0,9.0,18.0,2.0,5.0,15.0,9.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.384,1.0,1.0,0.0,0.0,0.0,1840.0,10.0,7825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0,7.0,256.0,4.493975903614458,3.0,0.01171875
3UXCLCQO2V425H8F0OVWTKIEO3N20G,60 minutes,0.300000000000000,1377,CC,59.88,60.17,18.82,7.92,5.33,7.83,4.63,5.58,0.54,5.53,0.46,3UXCLCQO2V425H8F0OVWTKIEO3N20G,3600.0,0.3,1377.0,2,0.3747,145.0,18.0,16.67,23.0,37.0,49.0,45.0,48.0,51.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4816,0.5716,0.7984,1.0,0.0,5.0,0.0,9152.0,19.0,16342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,5.0,0.0,5.0,150.0,69.0,1493.0,4.284825870646766,36.0,0.024112525117213665
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,24 hours,0.500000000000000,18,IF,45.13,48.33,20.65,6.58,5.23,7.67,4.74,6.75,0.34,5.17,0.33,3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,86400.0,0.5,18.0,4,0.6706,7.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,727.0,5.0,4276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,86.0,3.6604938271604937,3.0,0.03488372093023256
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,2 hours,0.070000000000000,2676,IF,42.13,41.70,10.93,6.00,4.59,6.20,5.53,7.00,0.20,5.77,0.17,3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,7200.0,0.07,2676.0,4,0.3894,15.0,1.0,15.0,17.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1106.0,11.0,3834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,13.0,19.0,111.0,3.58984375,5.0,0.04504504504504504
3VNVHCMRM39PCV9YY08XQFC2ASTW7K,20 minutes,0.500000000000000,1,CC,45.20,52.29,32.08,5.93,4.16,5.43,3.44,9.57,0.39,5.40,0.16,3VNVHCMRM39PCV9YY08XQFC2ASTW7K,1200.0,0.5,1.0,2,0.475,7.0,1.0,7.0,4.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,989.0,6.0,3141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,11.0,7.0,153.0,3.8737864077669903,14.0,0.0915032679738562
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,60 minutes,0.100000000000000,1,SV,2.25,2.33,1.03,0.00,0.00,0.17,0.41,8.33,0.05,7.76,0.01,3VPHDNYYW05RMXRPFB37FMZTE8FOX6,3600.0,0.1,1.0,1,0.2194,2.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6864,1.0,0.0,0.0,0.0,965.0,10.0,4013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,14.0,2.0,131.0,4.726190476190476,0.0,0.0
3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,30 minutes,0.000000000000000,200,IA,40.00,43.54,18.77,7.23,5.10,6.69,4.17,7.08,0.36,5.89,0.48,3VS2P0ED9S8WCYR5XKUI3WE62NIZOD,1800.0,0.0,200.0,3,0.712,60.0,7.0,12.0,3.0,3.0,5.0,9.0,2.0,9.0,6.0,11.0,18.0,31.0,0.0,0.0,0.0,0.0,0.08,0.88,1.0,0.0,0.0,0.0,0.0,7384.0,114.0,16167.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,8.0,86.0,34.0,1795.0,4.759859772129711,62.0,0.03454038997214485
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,60 minutes,0.200000000000000,1,SV,32.29,34.09,19.14,4.18,4.31,3.18,3.46,12.36,0.24,4.99,0.13,3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,3600.0,0.2,1.0,1,0.2144,74.0,4.0,18.5,58.0,40.0,31.0,15.0,18.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1884,0.3832,0.8028,2.0,0.0,27.0,0.0,4173.0,95.0,14210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,24.0,41.0,27.0,574.0,4.072335025380711,1.0,0.0017421602787456446
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,3 minutes,0.020000000000000,110,IF,39.33,39.62,17.92,6.77,4.55,7.00,5.45,4.77,0.32,4.00,0.32,3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,180.0,0.02,110.0,4,0.6264,37.0,3.0,18.5,5.0,7.0,8.0,3.0,3.0,6.0,1.0,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.58,1.0,1.0,0.0,0.0,0.0,923.0,7.0,3173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,3.0,108.0,4.075268817204301,2.0,0.018518518518518517
3VXAY8PX9568FZGV4FQLLH1QFO0UBC,3 Minutes,0.070000000000000,1,CC,36.78,38.08,19.18,4.69,3.66,4.92,4.07,9.62,0.26,5.69,0.29,3VXAY8PX9568FZGV4FQLLH1QFO0UBC,180.0,0.07,1.0,2,0.597,35.0,2.0,17.5,9.0,2.0,5.0,5.0,12.0,2.0,6.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,820.0,10.0,10164.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,11.0,2.0,192.0,3.26775956284153,8.0,0.041666666666666664
3VXAY8PXA67ITFS0HYENNTH6AGPBUQ,3 hours,0.250000000000000,1,IF,63.60,64.43,26.79,8.50,5.46,9.36,5.02,5.93,0.65,4.98,0.45,3VXAY8PXA67ITFS0HYENNTH6AGPBUQ,10800.0,0.25,1.0,4,0.3017,40.0,3.0,13.33,21.0,12.0,11.0,8.0,10.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.68,1.0,0.0,0.0,0.0,2203.0,13.0,7891.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,24.0,3.0,0.0,12.0,40.0,13.0,230.0,3.975,9.0,0.0391304347826087
3W718UE9EUVUJGAIW7WCSAJ232S8KV,40 minutes,0.030000000000000,1,SV,10.89,14.00,15.20,0.92,1.44,0.69,0.85,8.54,0.07,5.92,0.08,3W718UE9EUVUJGAIW7WCSAJ232S8KV,2400.0,0.03,1.0,1,0.4301,62.0,3.0,20.67,11.0,8.0,15.0,4.0,9.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.5608,0.7,1.0,0.0,1.0,0.0,3115.0,43.0,9922.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,7.0,41.0,16.0,414.0,4.435398230088496,5.0,0.012077294685990338
3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,7minutes,0.040000000000000,1104,CC,20.56,21.54,10.02,1.15,1.99,2.54,3.48,10.62,0.07,6.25,0.06,3W7EAH4XLRRHWHV8PSJNN5I48Z5K1Z,420.0,0.04,1104.0,2,0.5268,28.0,2.0,14.0,11.0,3.0,6.0,14.0,0.0,2.0,1.0,0.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.34,1.0,0.0,0.0,0.0,0.0,454.0,25.0,22509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,3.0,47.0,3.0,0.0,0.0
3WAI7IWAXVDPIQMZBUA6WKWKGBTKCH,10 minutes,0.060000000000000,2558,CC,60.67,60.23,27.02,9.46,6.12,8.46,6.16,7.08,0.49,5.57,0.33,3WAI7IWAXVDPIQMZBUA6WKWKGBTKCH,600.0,0.06,2558.0,2,0.3384,154.0,4.0,30.8,45.0,22.0,31.0,80.0,57.0,2.0,9.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4656,0.9328,0.0,0.0,0.0,0.0,5693.0,1.0,9476.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,81.0,20.0,1091.0,3.848101265822785,11.0,0.01008249312557287
3WNTBWVI6HTKT402X941XY1LBXF1DP,30 minutes,0.040000000000000,78,CC,45.38,50.33,23.73,7.67,5.76,8.75,5.26,6.42,0.11,5.05,0.09,3WNTBWVI6HTKT402X941XY1LBXF1DP,1800.0,0.04,78.0,2,0.6311,101.0,7.0,14.43,9.0,13.0,24.0,17.0,16.0,7.0,9.0,11.0,24.0,59.0,0.0,0.0,0.0,0.0,0.66,1.0,1.0,1.0,0.0,0.0,1.0,574.0,18.0,6961.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,7.0,0.0,59.0,3.1153846153846154,5.0,0.0847457627118644
3WNTBWVI7IICS3U5SPMYXHW39RR1DW,60 minutes,0.100000000000000,1,CC,41.64,39.33,16.14,3.87,3.38,4.80,3.61,11.33,0.10,5.81,0.07,3WNTBWVI7IICS3U5SPMYXHW39RR1DW,3600.0,0.1,1.0,2,0.681,34.0,7.0,11.33,10.0,1.0,1.0,1.0,1.0,3.0,7.0,8.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.68,1.0,0.0,0.0,0.0,0.0,877.0,6.0,3063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,130.0,3.502463054187192,6.0,0.046153846153846156
3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,20 minutes,0.050000000000000,1,UM,7.43,8.91,8.57,0.45,0.93,0.82,1.83,13.45,0.07,7.80,0.06,3X3BKUX7FNI4TQBH6Z6BCBN743AUUW,1200.0,0.05,1.0,7,0.4108,34.0,2.0,11.33,19.0,2.0,5.0,3.0,10.0,5.0,7.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2856,1.0,0.0,0.0,2.0,0.0,1167.0,5.0,3067.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,1.0,18.0,11.0,179.0,3.8290598290598292,10.0,0.055865921787709494
3XCMB0010Q8CROANL93DZ0TZ7HDP3B,10 minutes,0.030000000000000,6,CC,33.00,33.64,10.96,3.93,4.41,2.93,2.92,6.86,0.14,6.78,0.14,3XCMB0010Q8CROANL93DZ0TZ7HDP3B,600.0,0.03,6.0,2,0.3848,18.0,2.0,9.0,11.0,1.0,9.0,2.0,5.0,1.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0256,1.0,59.0,0.0,0.0,7.0,28281.0,189.0,103271.0,3.0,13.0,1.0,0.0,0.0,84.0,7.0,74.0,45.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,44.0,1.0,45.0,1.0,0.0,39.0,308.0,270.0,5150.0,3.825573192239859,0.0,0.0
3XFOW6US4G39LHGXH58DQK2U59EF7W,10 minutes,0.060000000000000,4,CC,39.55,42.53,18.55,6.00,4.34,6.27,5.05,6.60,0.18,5.08,0.14,3XFOW6US4G39LHGXH58DQK2U59EF7W,600.0,0.06,4.0,2,0.4915,15.0,1.0,15.0,2.0,2.0,4.0,3.0,7.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1371.0,7.0,7696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,18.0,4.0,236.0,3.6166666666666667,6.0,0.025423728813559324
3XH5NKQXD1CEK1G2OFNXP2YO5CGQ1D,10 minutes,0.050000000000000,6,IA,41.75,41.58,14.61,5.33,3.73,4.33,3.20,7.58,0.45,7.69,0.69,3XH5NKQXD1CEK1G2OFNXP2YO5CGQ1D,600.0,0.05,6.0,3,0.1458,114.0,5.0,19.33,107.0,100.0,27.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1592,0.2968,0.4888,2.0,0.0,0.0,0.0,10416.0,62.0,39540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,31.0,0.0,0.0,11.0,137.0,92.0,1352.0,3.588458298230834,43.0,0.031804733727810654
3XKJYHBF1PGIGZAV82J26HU67K1S94,45 minutes,0.130000000000000,13523,CC,48.50,52.29,19.38,6.29,4.38,7.21,5.04,5.14,0.22,5.04,0.18,3XKJYHBF1PGIGZAV82J26HU67K1S94,2700.0,0.13,13523.0,2,0.2614,59.0,5.0,11.8,28.0,72.0,24.0,18.0,12.0,8.0,11.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.196,0.38,0.88,39.0,0.0,3.0,0.0,5634.0,58.0,40097.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,3.0,12.0,1.0,0.0,11.0,77.0,8.0,2311.0,2.760869565217391,0.0,0.0
3XKJYHBF2QXEJ36G795O9QJC5X59SV,11 hours 47 minutes,0.020000000000000,1,VV,14.33,16.00,10.68,0.25,0.46,0.13,0.35,9.13,0.04,4.09,0.01,3XKJYHBF2QXEJ36G795O9QJC5X59SV,42420.0,0.02,1.0,5,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,482.0,6.0,6371.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,64.0,3.272727272727273,0.0,0.0
