imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,OverallEffort_trimmedMean30,OverallEffort_HubersMEstimatora,OverallEffort_TukeysBiweightb,OverallEffort_HampelsMEstimatorc,OverallEffort_AndrewsWaved,OverallEffort_mean,OverallEffort_median,OverallEffort_sd,OverallEffort_mean_byExperts,OverallEffort_median_byExperts,OverallEffort_sd_byExperts,z_score_weighting,COMPLEX_mean,COMPLEX_median,COMPLEX_sd,Intresting_mean,Intresting_median,Intresting_sd,DIFFICULT_mean,DIFFICULT_median,DIFFICULT_sd,PAYMENT_mean,PAYMENT_median,PAYMENT_sd,imageID,Input.timeAlloted,Input.reward,Input.hitsAvailable,threshold,windows greater than threshold,largest connected window (no. of windows),The average size of connected regions,histogram_0,histogram_1,histogram_2,histogram_3,histogram_4,histogram_5,histogram_6,histogram_7,histogram_8,histogram_9,histogram_10,"25% of windows have density equal to or less","50% of windows have density equal to or less","75% of windows have density equal to or less","95% of windows have density equal to or less","98% of windows have density equal to or less","100% of windows have density equal to or less",Type,a.count,a.innerHref(#),bonus,button,characters,div,fileSize,header.h1,header.h2,header.h3,header.h4,header.h5,img.count,img.over100px,img.under100px,input.count,input.required,input.type.button,input.type.checkbox,input.type.color,input.type.date,input.type.datetime,input.type.datetime-local,input.type.email,input.type.file,input.type.hidden,input.type.image,input.type.month,input.type.number,input.type.password,input.type.radio,input.type.range,input.type.reset,input.type.search,input.type.submit,input.type.tel,input.type.text,input.type.text.readonly,input.type.time,input.type.url,input.type.week,p,selection,span,textarea.count,video,z_sum_inputs,Sentences,Subclauses,Words,AvgWordLength,numUniqueStems,avgUniqueStems
3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,60 minutes,0.2,1,34.875,35.45209575,35.27704319,34.56826134,35.19646678,34.5,37.5,11.06,31.8,34.5,9.1,0.19988851025825172,3.25,2,3.72,9,10,4.63,1.75,2,1.66,0.38,0.25,0.3,3YJAOW5N8OU26Z949MJ65YS6Q7GNS0,3600.0,0.2,1.0,0.212,77.0,4.0,15.4,59.0,39.0,32.0,18.0,15.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1856,0.3768,0.8028,1,2.0,0.0,0.0,0.0,4149.0,95.0,14337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,6.0,0.0,0.0,24.0,42.0,25.0,572.0,4.062420382165605,3.0,0.005244755244755245
3YKHA5XMY4LNHWQDYI2RHLTBGR3A75,3 hours,0.05,1,28.3,27.95142457,27.58129518,28.81232074,27.61340657,31.29,24,24.69,45,45,0,1.4290804654041835,3.14,1,4.17,4.21,3.5,4.59,2.57,1,4.7,12.42,1,32.88,3YKHA5XMY4LNHWQDYI2RHLTBGR3A75,10800.0,0.05,1.0,0.4829,9.0,1.0,9.0,2.0,2.0,1.0,5.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,6,0.0,0.0,0.0,0.0,690.0,6.0,2361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,8.0,88.0,4.217054263565892,4.0,0.045454545454545456
3YS67JKWKBRVDSIQ9F8UVFJ1JQRX40,10 minutes,0.1,82,61.63636364,62.92628899,61.43635729,62.61824083,61.40999179,62.93,65,24.49,59.11,57,23.89,1.2785091607956514,8.27,9,5.64,6.93,6,5.73,9.8,11,4.87,0.27,0.25,0.19,3YS67JKWKBRVDSIQ9F8UVFJ1JQRX40,600.0,0.1,82.0,0.3255,58.0,4.0,14.5,22.0,24.0,23.0,23.0,9.0,11.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1756,0.4032,0.8912,4,0.0,0.0,0.0,0.0,698.0,8.0,3622.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,22.0,0.0,0.0,7.0,7.0,0.0,37.0,3.6511627906976742,5.0,0.13513513513513514
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,60 minutes,0.03,1,44,43.44573704,41.99491927,43.50932058,41.9992702,47.8,39,22.61,51.91,39,24.57,1.1917811495077957,5.6,6,4.36,8.87,11,5.58,4.87,4,4.29,0.35,0.29,0.29,3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,3600.0,0.03,1.0,0.5193,17.0,3.0,5.67,4.0,4.0,5.0,4.0,5.0,2.0,0.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0704,0.96,1,2.0,0.0,0.0,0.0,1122.0,0.0,2423.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,2.0,16.0,10.0,176.0,4.178899082568807,8.0,0.045454545454545456
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,5 minutes,0.05,4805,28.81818182,28.85010153,29.30896555,29.13519983,29.31352997,29.4,31,15.26,30.71,34.5,14.93,1.459452460096871,3.13,2,3.25,12.8,14,5.39,3.27,3,3.2,0.07,0.05,0.05,3Z1VWDJDMCXXDMC10K62ECWQF20F8X,300.0,0.05,4805.0,0.3575,25.0,3.0,8.33,8.0,6.0,6.0,7.0,6.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.74,3,7.0,0.0,0.0,1.0,3165.0,65.0,201042.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,21.0,2.0,0.0,9.0,42.0,18.0,608.0,3.189153439153439,13.0,0.02138157894736842
3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,10 minutes,0.01,70584,26.6,26.71682309,25.24306723,26.87691345,25.0830727,29.14,25.5,17.45,30.64,28,18.81,1.4091426807130323,3,2,3.82,7.29,6,5.28,2.43,2.5,1.7,0.1,0.05,0.11,3Z1VWDJDNDED63DNWYEYK1BZJ9X8FQ,600.0,0.01,70584.0,0.4999,8.0,1.0,8.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,3,1.0,0.0,0.0,0.0,1892.0,30.0,8298.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,33.0,16.0,278.0,4.546268656716418,13.0,0.046762589928057555
3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,10 minutes,0.05,499,5.666666667,5.733839508,5.159870786,5.355321473,5.159729632,8.08,4,10.48,5.5,3.5,5.07,1.5622746636904297,0.54,0,1.66,9.08,10,8,0.23,0,0.6,0.05,0.04,0.04,3ZAK6NWIZ37QLEUJSP86OBIVCQQ9VS,600.0,0.05,499.0,0.4983,27.0,3.0,9.0,8.0,5.0,4.0,1.0,2.0,8.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,1.0,1,0.0,0.0,0.0,0.0,600.0,10.0,3516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,6.0,1.0,54.0,3.6783216783216783,15.0,0.2777777777777778
3ZFB7PFNY1ZJD1XM4GHBRRAA6FG931,60minutes,0.05,51,41.36363636,40.53736143,38.43147999,39.06972812,38.4394929,44.13,39,24.69,38.13,36.5,28.75,1.4346442743378596,4.87,4,4.69,3.67,2,4.32,3.4,2,3.16,0.24,0.15,0.23,3ZFB7PFNY1ZJD1XM4GHBRRAA6FG931,3600.0,0.05,51.0,0.274,15.0,3.0,5.0,9.0,4.0,1.0,8.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,2,20.0,0.0,0.0,17.0,6757.0,205.0,79420.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,11.0,16.0,36.0,0.0,0.0,40.0,100.0,54.0,1238.0,3.1546261089987326,0.0,0.0
3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,60minutes,0.05,4,42.1,42.4599336,42.0250845,41.06140416,42.03078313,43.36,41,20.93,51.33,43,25.83,0.8772939782041298,3.93,2.5,3.81,5.93,3,7.18,3.79,3.5,4.15,0.28,0.2,0.23,3ZFB7PFNY1ZJD1XM4GHBRRAA6GF932,3600.0,0.05,4.0,0.5595,31.0,4.0,7.75,4.0,4.0,7.0,8.0,8.0,7.0,4.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.48,1.0,5,29.0,0.0,0.0,25.0,11107.0,241.0,96360.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,37.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,15.0,24.0,28.0,0.0,0.0,48.0,136.0,77.0,2336.0,3.0337711069418387,0.0,0.0
30GUUI0R316PRKEN69AJEXY15MMBCT,15minutes,0.08,3,35.2,35.09377539,35.15346429,35.34545033,35.15183955,35.43,33.5,20.19,36.89,35,19.93,1.2291526205136172,3.93,3,4.14,3.86,4,3.32,3.57,3,3.44,0.13,0.1,0.07,30GUUI0R316PRKEN69AJEXY15MMBCT,900.0,0.08,3.0,0.3682,62.0,3.0,12.4,8.0,23.0,27.0,14.0,21.0,8.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.4588,0.8,4,7.0,0.0,0.0,1.0,4593.0,69.0,251357.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,43.0,6.0,0.0,13.0,57.0,34.0,958.0,3.193014705882353,22.0,0.022964509394572025
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,60 minutes,0.05,6,53.45454545,53.1974146,53.18782725,53.28397077,53.20211909,54.4,56,20.22,51.14,56,17.1,1.7524119876505901,7.13,9,5.51,5.4,3,6.59,9.47,10,5.82,0.24,0.23,0.19,3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,3600.0,0.05,6.0,0.4507,11.0,1.0,11.0,3.0,2.0,2.0,6.0,1.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,4,0.0,0.0,0.0,0.0,785.0,9.0,3014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,89.0,3.627906976744186,2.0,0.02247191011235955
3ZXEP6UEFFQUF1V5KFZ2RFEFLM08OQ,24 hours,0.09,2,43.90909091,42.96510295,42.37010805,43.79907652,42.39680408,46.2,39,20.69,43.5,38.5,15.76,1.2724966842379064,7.8,8,5.05,9.07,10,6.4,6.4,5,5.07,0.33,0.25,0.3,3ZXEP6UEFFQUF1V5KFZ2RFEFLM08OQ,86400.0,0.09,2.0,0.3201,65.0,6.0,13.2,39.0,17.0,10.0,38.0,11.0,6.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.14,0.38,1.0,3,0.0,0.0,0.0,0.0,4694.0,61.0,16321.0,0.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,35.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,30.0,62.0,58.0,2122.0,3.1470588235294117,41.0,0.01932139491046183
34RF8KPUOTU14SPS6MXYXNPWVK7SBH,45minutes,0.14,8216,42.09090909,40.24035919,39.35679237,41.39677044,39.3683099,44,36,16.84,40.22,35,15.51,1.4191788026281718,4.4,3,4.4,7.27,5,6.18,4.07,3,3.86,0.19,0.15,0.11,34RF8KPUOTU14SPS6MXYXNPWVK7SBH,2700.0,0.14,8216.0,0.1371,19.0,1.0,19.0,18.0,24.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.7132,2,6.0,0.0,0.0,2.0,14533.0,311.0,80059.0,0.0,0.0,1.0,4.0,0.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,76.0,18.0,0.0,18.0,308.0,41.0,1818.0,4.899497487437186,1.0,0.00055005500550055
3568B45QGKRG3Y1LZDHA1JA6BSCO3E,5 hours,3,1,48.5,47.68759097,47.63914988,48.1869352,47.65621413,49.5,46.5,16.98,51.7,52,16.54,1.523673976297736,5.5,4,4.07,14.79,16,3.26,3.5,2,3.72,2.17,2,0.94,3568B45QGKRG3Y1LZDHA1JA6BSCO3E,18000.0,3.0,1.0,0.4587,17.0,3.0,5.67,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3,10.0,0.0,0.0,10.0,9078.0,553.0,62111.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,10.0,30.0,42.0,137.0,5.0,407.0,2.3503097040605643,6.0,0.014742014742014743
3589VT1T2BGMXIVHZGNGS492OQIJN8,5 minutes,0.03,938,43.54545455,42.4627141,41.29230737,42.10602228,41.30151616,47.67,39,21.27,44.8,39,12.5,1.6497195992234137,6.47,4,4.14,6.33,7,4.7,5.6,4,4.22,0.21,0.13,0.29,3589VT1T2BGMXIVHZGNGS492OQIJN8,300.0,0.03,938.0,0.409,56.0,4.0,11.2,14.0,11.0,14.0,15.0,11.0,19.0,11.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1152,0.54,0.9,4,3.0,0.0,0.0,0.0,1054.0,0.0,3648.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,15.0,14.0,140.0,3.2749003984063747,10.0,0.07142857142857142
35QUA2ABY634ZYN782PTB2BL5I8EGJ,2 hours,0.1,1,36.90909091,37.22567856,36.62165069,36.63385333,36.58729092,37.73,38,16.23,41.3,38.5,16.06,1.438886311413322,4,2,4.17,6.47,6,4.78,4.87,3,5.05,0.15,0.1,0.13,35QUA2ABY634ZYN782PTB2BL5I8EGJ,7200.0,0.1,1.0,0.4656,15.0,1.0,15.0,2.0,8.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,3214.0,24.0,11505.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,17.0,12.0,12.0,112.0,5.241187384044527,105.0,0.9375
35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,20 minutes,0.02,5648,26.4,26.37664291,25.36960943,27.18494747,25.29670973,29.64,24.5,17.61,31.5,31,16.79,1.1236951628896397,3.86,2,4.79,8.79,7.5,6.87,4.64,2,4.81,0.1,0.04,0.12,35QUA2ABZ7MBAB0HZGYJHQ28USWGE7,1200.0,0.02,5648.0,0.3745,9.0,1.0,9.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,3,1.0,0.0,0.0,0.0,771.0,10.0,13398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,3.0,108.0,3.7604790419161676,0.0,0.0
361LJMRMCQ5CDYJ025B6700NV8CUR4,60 minutes,0.03,1,14.1,13.88701926,12.35103971,13.59319535,12.33689883,15.86,14,10.57,16.42,14,11.37,1.7630284497128654,0.71,0,1.2,9.14,10,7.88,0.43,0,0.76,0.08,0.05,0.08,361LJMRMCQ5CDYJ025B6700NV8CUR4,3600.0,0.03,1.0,0.5103,79.0,4.0,19.75,11.0,15.0,10.0,22.0,10.0,15.0,21.0,33.0,10.0,0.0,0.0,0.0,0.0,0.0,0.38,0.748,0.88,1,0.0,0.0,9.0,0.0,1787.0,15.0,5246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,6.0,19.0,12.0,217.0,4.326923076923077,10.0,0.04608294930875576
36HGGQAXL6L87J29O35QD9YQWSFBVG,24 hours,0.04,13,27.3,27.33173467,27.31065857,27.64259991,27.33226414,29.21,28,19.01,26.45,24,15.96,1.4350873243213562,3,3,3.21,12.79,14,4.87,3.14,3,3.59,0.23,0.1,0.23,36HGGQAXL6L87J29O35QD9YQWSFBVG,86400.0,0.04,13.0,0.684,17.0,2.0,8.5,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0,0.0,0.0,0.0,923.0,12.0,3412.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,315.0,3.1901840490797544,0.0,0.0
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,5 Minutes,0.01,1,13.63636364,13.95851677,13.98637186,14.21350469,13.98572401,14.33,14,9.7,15.07,14,9.62,1.7507472506531259,0.93,0,1.49,9.33,10,7.23,1,0,1.69,0.05,0.05,0.03,36IAL8HYOXSPP9QYVLXZPMFW48E4R6,300.0,0.01,1.0,0.4506,26.0,2.0,13.0,12.0,6.0,6.0,6.0,5.0,1.0,4.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.24,1.0,1,0.0,0.0,4.0,0.0,1868.0,23.0,25717.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,10.0,17.0,2.0,54.0,1.6919127086007701,0.0,0.0
36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,60 minutes,0.05,7,46.36363636,45.55616623,44.57441969,45.43550419,44.57201375,49,44,22.78,54,46,29.73,1.4313928768708692,5.2,5,5.4,4.8,4,4.93,6.47,6,4.76,0.24,0.15,0.28,36MWL0IRGCO0L6PQ7W22BBNT0ICOHL,3600.0,0.05,7.0,0.3864,29.0,2.0,14.5,11.0,6.0,8.0,13.0,8.0,7.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.32,0.98,5,6.0,0.0,5.0,6.0,6633.0,46.0,24982.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,1.0,0.0,6.0,111.0,18.0,1063.0,3.646417445482866,6.0,0.005644402634054563
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,60 minutes,0.25,1,64,64.29419744,64.10605098,63.75115699,64.10674884,63.67,71,17.7,75.43,72,13.62,1.716460836414039,11.33,12,5.05,9,9,6.07,10.6,12,4.14,0.33,0.28,0.14,36R3RQSDPTXRSZ6X7FR6HZHDYAF078,3600.0,0.25,1.0,0.3903,8.0,1.0,8.0,5.0,1.0,2.0,5.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,4,1.0,0.0,0.0,0.0,1677.0,7.0,5683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,0.0,5.0,20.0,15.0,199.0,4.84561403508772,7.0,0.035175879396984924
375FCEJV4GX4B1VR293XJCDD0I7CCJ,12 hours,0.6,1,87.45454545,88.08328314,87.61107081,88.88260445,87.60261263,90.93,88,20.27,89.5,72.5,34.34,1.3796517276502756,14.4,14,4.36,4.2,4,4.38,12.87,12,5.73,0.9,0.68,0.89,375FCEJV4GX4B1VR293XJCDD0I7CCJ,43200.0,0.6,1.0,0.3755,123.0,11.0,15.63,44.0,35.0,40.0,53.0,34.0,12.0,21.0,16.0,11.0,13.0,0.0,0.0,0.0,0.0,0.4424,0.714,1.0,2,2.0,0.0,33.0,0.0,49760.0,25.0,82659.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,1.0,75.0,74.0,1098.0,4.235560720511331,687.0,0.6256830601092896
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,7 days,0.01,4,26,25.70673452,25.09604644,25.84606201,25.01039874,27.2,27,9.67,27.15,27,9.12,1.5429927040335918,2.8,2,2.73,7.27,6,5.61,2.6,2,2.77,0.06,0.05,0.05,375MF9UHMRPR2XWE6NL8JC3TL1HSX9,604800.0,0.01,4.0,0.5734,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3,1.0,0.0,0.0,0.0,485.0,9.0,6246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,64.0,3.5779816513761467,0.0,0.0
37672WDDC2JA93V4O46FCCJ2VAJNM9,30 minutes,0.25,1,32.7,31.23227685,28.0343576,30.58364085,28.03591513,36.21,30,21.9,26.13,25,6.75,0.9345313899473333,2.79,2,2.94,11.79,11.5,4.14,3.79,3,3.45,0.14,0.1,0.1,37672WDDC2JA93V4O46FCCJ2VAJNM9,1800.0,0.25,1.0,0.4712,6.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3.0,0.0,0.0,7.0,2792.0,58.0,84191.0,0.0,0.0,2.0,7.0,0.0,9.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,11.0,237.0,3.109170305676856,30.0,0.12658227848101267
378UBY8FQ61LFCJMHZWZTRZI59A8TB,10 minutes,0.08,42,39.63636364,39.97599758,40.8773335,40.06193462,40.90795891,38.2,39,16.57,30.6,39,21.76,1.132632092864526,5,4,4.58,7.67,8,5.31,4.2,4,3.69,0.3,0.15,0.3,378UBY8FQ61LFCJMHZWZTRZI59A8TB,600.0,0.08,42.0,0.3721,56.0,5.0,14.0,16.0,29.0,29.0,8.0,8.0,19.0,16.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.2,0.5596,0.9856,3,0.0,0.0,0.0,0.0,15388.0,9.0,30393.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,0.0,16.0,68.0,40.0,1060.0,2.8430551922573897,33.0,0.031132075471698113
