imageID, Answer.Q_ABILITY, Answer.Q_COMPLEX, Answer.Q_DIFFICULT, Answer.Q_Intresting, Answer.Q_OverallEffort, Answer.Q_TAKE
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,4,4,10,26,18
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,8,4,9,39,13
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,2,2,3,52,2
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,5,1,0,27,0
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,0,0,20,3,20
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,15,14,2,72,3
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,6,2,20,57,20
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,16,2,2,56,2
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,7,12,2,64,2
320GLP60AN5TS9K5PU8IGRVPKUZ14P,1,7,7,6,49,20
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,10,11,13,42,4
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,17,14,0,91,0
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,13,16,18,86,10
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,6,4,0,38,0
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,13,2,16,71,16
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,10,0,10,59,2
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,13,3,8,42,1
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,8,7,15,38,15
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,0,0,16,47,20
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,1,1,6,2,56,1
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,0,0,4,14,17
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,0,0,20,14,20
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,-1,-1,-1,-1,-1
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,1,1,19,2,19
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,-1,-1,-1,-1,-1
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,0,0,5,2,4
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,0,0,19,3,20
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,2,2,10,14,2
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,6,3,13,34,16
3EULM6QNGEDGI0DDZ62WA3R8YV4JXB,1,1,1,14,6,15
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0,2,2,12,26,2
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0,0,0,6,17,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,1,0,0,10,15,15
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,1,3,1,20,27,20
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0,20,20,0,147,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,1,3,10,4,26,3
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0,8,8,4,51,0
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,1,6,5,17,40,20
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,1,4,8,13,53,15
3I5ZXD44JV69M8DWVE4I5ER80XVCJX_1,0,10,0,10,57,0
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,0,1,11,39,16
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,2,5,12,38,18
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,8,6,8,42,13
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,1,1,16,31,20
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,5,8,6,66,7
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,0,0,1,37,0
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,14,11,6,66,6
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,5,10,4,53,3
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,9,10,10,34,17
3L8V324VIVQEQ524CR2N49U2T8GF9N,1,6,0,20,55,20
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,3,6,12,38,17
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,3,7,7,23,-1
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,2,2,20,48,2
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,1,5,19,42,17
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,4,4,17,48,16
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,2,4,3,37,2
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,2,5,17,42,20
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,6,6,8,38,13
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,8,10,16,38,19
3R35RPFD8KSAWMKG8PKUBRZ71RYP19,1,12,7,20,38,16
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,9,9,13,27,14
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,2,2,0,22,18
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,6,6,13,47,8
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,3,2,17,14,17
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,8,6,18,31,20
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,2,2,8,15,17
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,5,7,3,36,1
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,2,3,17,25,20
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,10,10,0,39,0
3XLULPCEK6XSKDKZU2VPQEQSWADK07,1,1,1,9,33,12
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,20,20,4,100,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,20,20,0,113,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,20,20,0,150,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,1,4,8,2,37,1
3MXFP9RGE565H89AY0KXMF94YTQB2U,1,13,6,8,84,5
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,12,20,14,121,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,20,20,6,150,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,6,20,2,49,0
3MXFP9RGE565H89AY0KXMF94YTQB2U,1,10,12,11,98,14
3MXFP9RGE565H89AY0KXMF94YTQB2U,0,20,20,0,150,0
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,8,8,10,84,6
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,-1,-1,-1,-1,-1
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,0,18,19,15,73,1
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,12,14,15,56,18
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,14,12,15,49,20
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,9,14,3,69,4
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,13,14,10,73,7
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,11,11,20,85,20
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,12,12,1,62,1
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,1,11,11,2,58,2
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,2,2,16,27,18
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,9,15,16,38,16
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,1,1,5,28,2
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,7,0,13,46,5
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,8,5,7,70,12
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,13,7,15,104,11
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,2,3,7,38,4
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,16,13,0,71,4
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,0,0,10,14,20
369VX4MEOJAKM0DV8XRK62EAJWKGI1,1,6,6,15,38,18
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,1,3,12,38,10
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,14,5,0,40,2
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,2,2,16,86,20
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,10,6,0,41,2
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,16,0,12,72,18
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,7,2,13,39,19
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,13,13,6,29,6
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,14,12,2,86,0
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,2,4,12,25,20
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,1,6,11,0,65,0
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,3,2,3,34,4
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,2,2,4,13,12
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,13,5,17,87,13
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,1,1,6,16,8
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,12,12,3,70,1
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,14,5,3,46,4
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,0,0,0,38,0
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,8,4,14,72,16
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,10,10,7,55,10
33EWWXEH81XUPFZ4BLANE2SZQMJ40X,1,12,12,7,38,14
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,6,4,10,38,10
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,15,17,5,85,2
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0,20,20,0,113,0
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,0,16,12,10,70,1
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,1,1,2,23,11
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,0,0,20,3,20
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,18,12,0,70,0
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,7,3,7,44,3
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,14,14,10,99,8
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,1,1,0,2,11,1
3UKAYM2G38LNW9YPLTZSPTC333T903,1,13,17,3,73,2
3UKAYM2G38LNW9YPLTZSPTC333T903,1,0,0,0,40,0
3UKAYM2G38LNW9YPLTZSPTC333T903,1,0,0,16,13,20
3UKAYM2G38LNW9YPLTZSPTC333T903,1,1,1,1,38,7
3UKAYM2G38LNW9YPLTZSPTC333T903,1,2,2,1,13,0
3UKAYM2G38LNW9YPLTZSPTC333T903,1,4,1,1,31,1
3UKAYM2G38LNW9YPLTZSPTC333T903,1,1,0,9,40,18
3UKAYM2G38LNW9YPLTZSPTC333T903,1,2,4,4,31,5
3UKAYM2G38LNW9YPLTZSPTC333T903,1,15,13,0,69,0
3UKAYM2G38LNW9YPLTZSPTC333T903,1,4,6,4,57,2
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,6,10,6,38,6
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,14,14,14,73,10
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,12,10,2,43,2
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,2,11,2,55,1
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,2,2,5,24,4
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,9,7,0,32,0
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,4,4,0,39,0
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,-1,-1,-1,-1,-1
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,12,12,20,56,20
3SFRD5IA5Z34MMJO249XJPJMVUHFBF,1,15,12,7,113,1
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,2,3,8,36,12
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0,16,14,0,71,0
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,1,1,11,17,18
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0,20,20,0,141,0
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,6,6,6,24,6
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,0,0,0,11,10
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,0,13,11,17,114,9
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,1,0,13,14,19
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,3,5,13,33,16
3LV0310AB0LE2KPSDVZ5QZ931M3DKU,1,12,12,13,59,10
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,6,-1,13,24,17
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,1,15,2,20
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,0,8,4,6
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,0,5,2,3
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,0,0,1,20
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,0,0,0,8,1,4
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,0,20,3,20
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,0,0,0,0,2,20
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,-1,-1,-1,-1,-1
3VPHDNYYW05RMXRPFB37FMZTE8FOX6,1,0,0,2,2,20
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,9,8,14,22,16
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,9,8,11,39,14
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,10,10,0,38,0
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,5,4,12,39,8
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,0,0,18,14,20
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,3,2,10,19,15
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,2,2,16,26,18
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,1,3,10,38,16
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,0,2,10,15,0
3GRRK9BQWRPD54OGKFA4YQ8537VPDJ,1,6,6,6,24,6
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,17,18,0,89,0
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,8,8,14,63,13
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,17,15,3,56,0
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,-1,-1,-1,-1,-1
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,12,11,12,37,15
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,4,2,0,27,0
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,8,6,17,58,19
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,5,8,10,45,6
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,5,11,6,59,4
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_2,1,4,1,12,37,10
37ZHE2JT1D250TKIB56TICN73UQ88W,1,1,4,1,20,4
37ZHE2JT1D250TKIB56TICN73UQ88W,1,-1,-1,-1,-1,-1
37ZHE2JT1D250TKIB56TICN73UQ88W,1,3,3,10,21,11
37ZHE2JT1D250TKIB56TICN73UQ88W,1,0,1,4,8,4
37ZHE2JT1D250TKIB56TICN73UQ88W,0,14,16,2,51,2
37ZHE2JT1D250TKIB56TICN73UQ88W,1,10,10,20,27,20
37ZHE2JT1D250TKIB56TICN73UQ88W,1,14,17,0,70,0
37ZHE2JT1D250TKIB56TICN73UQ88W,1,0,9,1,56,2
37ZHE2JT1D250TKIB56TICN73UQ88W,1,11,11,5,73,19
37ZHE2JT1D250TKIB56TICN73UQ88W,1,6,4,3,50,8
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,14,14,4,87,10
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,12,14,2,85,0
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,0,0,18,38,19
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,7,5,7,60,7
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,2,2,0,37,0
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,9,9,4,75,5
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,2,1,19,24,20
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,6,6,14,51,3
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,16,1,0,86,0
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM_2,1,10,8,4,88,2
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,16,18,4,133,2
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,15,15,6,72,1
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,10,18,20,121,20
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,10,9,5,57,11
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,13,10,2,53,3
3H41Q6XMRNJ731MM548PSMBGOYMG2I,0,20,20,0,57,-1
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,4,0,0,101,0
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,15,13,14,111,5
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,14,11,12,58,11
3H41Q6XMRNJ731MM548PSMBGOYMG2I,1,4,2,10,37,10
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,2,1,3,37,8
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,11,9,5,40,2
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,0,0,20,14,18
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,0,0,0,11,20
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,4,4,1,37,1
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,0,0,20,85,20
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,9,9,13,50,8
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,16,13,2,80,7
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,17,14,9,90,6
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,1,6,4,14,71,16
3244QHISK2XKVEPCAXDY38M44I9L04,1,4,2,12,21,14
3244QHISK2XKVEPCAXDY38M44I9L04,1,17,15,11,106,12
3244QHISK2XKVEPCAXDY38M44I9L04,1,0,4,0,38,0
3244QHISK2XKVEPCAXDY38M44I9L04,1,8,4,4,51,4
3244QHISK2XKVEPCAXDY38M44I9L04,1,2,2,16,27,17
3244QHISK2XKVEPCAXDY38M44I9L04,1,2,2,20,15,0
3244QHISK2XKVEPCAXDY38M44I9L04,1,16,17,16,87,6
3244QHISK2XKVEPCAXDY38M44I9L04,1,8,6,7,26,3
3244QHISK2XKVEPCAXDY38M44I9L04,1,13,14,9,55,8
3244QHISK2XKVEPCAXDY38M44I9L04,1,4,3,9,22,8
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,0,20,72,20
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,0,20,4,20
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,2,6,21,5
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,8,4,26,4
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,0,4,2,2
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,0,17,5,20
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,1,1,10,36,18
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,4,12,16,27,18
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,0,0,10,0,10
3H5CSD5832HNKRNN8SDJ6TWL583E8G,1,3,5,1,36,3
30GUUI0R316PRKEN69AJEXY15MMBCT,1,2,5,4,17,15
30GUUI0R316PRKEN69AJEXY15MMBCT,1,10,10,11,67,12
30GUUI0R316PRKEN69AJEXY15MMBCT,1,15,10,3,61,3
30GUUI0R316PRKEN69AJEXY15MMBCT,1,0,0,0,11,2
30GUUI0R316PRKEN69AJEXY15MMBCT,1,-1,-1,-1,-1,-1
30GUUI0R316PRKEN69AJEXY15MMBCT,1,2,3,5,60,11
30GUUI0R316PRKEN69AJEXY15MMBCT,1,6,0,8,27,18
30GUUI0R316PRKEN69AJEXY15MMBCT,1,4,6,8,38,16
30GUUI0R316PRKEN69AJEXY15MMBCT,1,4,6,4,52,6
30GUUI0R316PRKEN69AJEXY15MMBCT,1,4,3,0,27,4
3AA189Q6B51983MEFLORU493K7KMWE,1,10,9,6,51,2
3AA189Q6B51983MEFLORU493K7KMWE,1,2,16,8,72,14
3AA189Q6B51983MEFLORU493K7KMWE,1,3,3,10,46,10
3AA189Q6B51983MEFLORU493K7KMWE,1,3,4,6,39,17
3AA189Q6B51983MEFLORU493K7KMWE,1,6,0,0,48,2
3AA189Q6B51983MEFLORU493K7KMWE,1,0,0,10,3,13
3AA189Q6B51983MEFLORU493K7KMWE,1,12,13,5,44,4
3AA189Q6B51983MEFLORU493K7KMWE,1,8,5,8,75,12
3AA189Q6B51983MEFLORU493K7KMWE,1,12,12,6,50,9
3AA189Q6B51983MEFLORU493K7KMWE,1,5,6,13,7,12
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,0,0,14,32,10
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,4,6,0,101,0
32GVUSPLFZ61Q5EOZV799O813X5K3C,0,14,16,0,101,0
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,1,1,3,26,5
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,13,14,9,76,4
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,7,6,9,38,6
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,0,0,20,73,20
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,3,3,5,86,4
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,17,17,7,122,2
32GVUSPLFZ61Q5EOZV799O813X5K3C,1,6,13,15,68,16
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,2,1,6,11,8
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,4,3,11,20,12
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,0,0,0,7,0
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,0,0,20,14,20
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,0,0,15,14,20
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,7,4,18,26,18
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,0,0,17,2,20
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,1,2,15,27,17
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,0,0,19,14,20
3SJ1BZ9YMZFJKL9JAYIH6SXUEFF7N6,1,12,12,14,39,15
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0,2,0,2,16,10
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,13,15,4,101,3
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,1,1,7,36,7
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,6,6,10,31,6
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,3,0,13,32,18
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,0,10,0,14,2
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0,14,10,1,50,1
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,4,2,10,27,20
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,0,6,10,8,30,0
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,1,6,3,5,58,15
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,16,16,8,71,16
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,10,0,2,50,1
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,5,3,7,71,5
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,19,4,20,73,6
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,11,12,1,98,5
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,18,18,1,86,1
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,3,5,16,26,16
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,2,2,0,28,0
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,0,19,14,18,113,1
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU_1,1,2,2,14,33,20
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,4,2,4,86,2
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,2,2,16,43,10
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,12,3,7,67,7
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,3,3,12,88,0
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,2,1,11,22,10
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,0,0,20,14,20
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,10,10,9,53,8
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,1,1,0,15,0
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,10,8,16,38,16
319N3DB42B6LKGW48RIT1IUY6MJEPG,1,2,0,18,9,18
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,5,5,14,31,12
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,12,12,8,55,4
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,4,2,14,38,18
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,6,8,2,71,0
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,15,11,2,73,2
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,20,20,0,100,0
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,8,4,2,37,2
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,12,8,7,104,14
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,-1,-1,-1,-1,-1
36QDS77QN9NG5USZQM0XMAC2L97HFT,1,10,4,2,114,0
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,3,3,20,40,20
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,14,4,0,52,0
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,-1,-1,-1,-1,-1
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,2,1,20,29,20
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,3,6,17,39,10
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,14,14,20,87,20
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,10,10,0,72,0
3QNALI7B4S6VALH9K67QLF1VCK3Z5B,1,11,10,0,57,1
