imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_PAYMENT,Answer.Q_TAKE,Answer.vreward
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A1L0X2BYAGPFEA,60 minutes,0.02,108,N,20,20,0,20,113,0.02,0,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A19DOARRVT6ZNN,60 minutes,0.02,108,N,19,19,1,1,87,0.25,1,0.02
3MHMBB6SGFYXPF5WOO57T0Y1YOLKW9,A3GKXKMOZB0YMN,60 minutes,0.02,108,Y,0,1,0,0,27,0.2,0,0.02
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A3PYEW6693PCHT,60minutes,0.05,24476,Y,0,1,4,4,36,0.05,4,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2RG7VZAKGDEXI,60minutes,0.05,24476,Y,5,7,11,12,40,0.6,7,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,AGPGCMNDSKZGT,60minutes,0.05,24476,Y,2,3,16,17,14,0.1,17,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A4PGF2WE94TJA,60minutes,0.05,24476,Y,10,12,20,10,52,0.05,20,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A3RIFUEQ95MR16,60minutes,0.05,24476,Y,8,10,1,0,37,0.08,1,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,AB7QN439WP6RY,60minutes,0.05,24476,Y,9,5,1,3,50,0.1,2,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A88QVXE9H03O8,60minutes,0.05,24476,Y,12,12,0,0,67,1,0,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2ZCON58EO32X9,60minutes,0.05,24476,Y,17,14,5,1,72,0.5,1,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2HW364F4TCKL3,60minutes,0.05,24476,Y,16,15,11,1,100,0.25,2,0.05
3XQ5ITPVVXEK5RIJJ0S4JMU41HATQO,A2XLEJ7UPW51RD,60minutes,0.05,24476,Y,4,1,18,15,26,0.05,19,0.05
378UBY8FQ61LFCJMHZWZTRZI59A8TB,AVGQ7YGVTLUYL,10 minutes,0.08,42,Y,6,4,2,8,38,0.5,2,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,ANIEIVK8LN1H9,10 minutes,0.08,42,Y,14,10,2,10,57,0.5,2,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,AJAPJJTISC36L,10 minutes,0.08,42,Y,9,9,4,6,40,0.1,13,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,AB7QN439WP6RY,10 minutes,0.08,42,Y,2,1,3,8,44,0.1,9,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,A2WCV7ULUPKVNQ,10 minutes,0.08,42,Y,2,3,1,1,38,0.3,1,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,A2HL2THWOYKV97,10 minutes,0.08,42,Y,12,10,4,2,57,1,1,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,A1IQV3QUWRA8G1,10 minutes,0.08,42,Y,6,4,3,9,63,0.15,10,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,AQP74RCFA4CF8,10 minutes,0.08,42,Y,6,8,2,10,52,0.15,8,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,A4PGF2WE94TJA,10 minutes,0.08,42,Y,0,0,20,20,14,0.08,20,0.08
378UBY8FQ61LFCJMHZWZTRZI59A8TB,ALOYY3E72AQ1K,10 minutes,0.08,42,Y,0,0,4,6,3,0.1,11,0.08
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A4PGF2WE94TJA,15 minutes,0.12,200,N,20,20,0,0,148,0.25,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A1S26U10C10581,15 minutes,0.12,200,N,20,20,4,8,83,0.5,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,AWMQYV1RQM94M,15 minutes,0.12,200,N,10,10,0,14,102,0.2,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A19DOARRVT6ZNN,15 minutes,0.12,200,N,20,20,0,10,149,30,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,AXV4XY9UNODNP,15 minutes,0.12,200,N,20,20,0,0,112,0.4,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A610SH5RY1NG1,15 minutes,0.12,200,N,20,20,0,0,145,1,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A2ZATH9519RF58,15 minutes,0.12,200,N,10,10,9,0,59,0.3,10,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A1J9IYN46FX00O,15 minutes,0.12,200,N,20,20,0,2,40,0.1,0,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A2HW364F4TCKL3,15 minutes,0.12,200,N,19,19,1,13,113,0.3,1,0.12
39393HGTI5QMIY6JHIT1M5IIGWJEOF,A2D563QZFLUW9H,15 minutes,0.12,200,N,20,20,0,0,113,0.5,0,0.12
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,AQJFDUI58Y0FV,3 hours,0.5,1,Y,0,0,0,2,87,1.5,0,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A2LL9PBMB6M1QC,3 hours,0.5,1,Y,5,10,6,17,71,0.1,10,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,AQP74RCFA4CF8,3 hours,0.5,1,Y,14,14,8,7,110,5,6,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A1YY98SJG37KSU,3 hours,0.5,1,Y,14,8,1,0,71,1.5,1,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,AXV4XY9UNODNP,3 hours,0.5,1,Y,18,17,7,6,84,1.5,12,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A19OH5PQ7ZZ6UV,3 hours,0.5,1,Y,8,12,5,6,90,2.25,5,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A28S6TTII9JDNI,3 hours,0.5,1,Y,10,4,10,10,49,2,10,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,AGQPTDG6ZF3T3,3 hours,0.5,1,Y,17,17,2,1,102,0.5,2,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A20USVYLTA4PYQ,3 hours,0.5,1,Y,-1,-1,-1,-1,-1,0.5,-1,0.5
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A1L0X2BYAGPFEA,3 hours,0.5,1,Y,10,8,14,20,51,0.5,20,0.5
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A1VA47LGZONMM8,6 hours,0.05,1,Y,9,0,4,8,31,0.02,4,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A1CH3TODZNQCES,6 hours,0.05,1,Y,8,3,4,6,85,1,3,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,ASL1MFFPUB2ZW,6 hours,0.05,1,Y,2,2,16,18,29,0.05,19,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,AGPGCMNDSKZGT,6 hours,0.05,1,Y,0,1,-1,19,19,0.1,19,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A18RH223NQXT25,6 hours,0.05,1,Y,12,12,6,8,110,0.2,8,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A2N962G55T9MOB,6 hours,0.05,1,Y,1,1,0,2,14,0.15,10,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A2D563QZFLUW9H,6 hours,0.05,1,Y,17,15,0,11,73,0.7,13,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A610SH5RY1NG1,6 hours,0.05,1,Y,1,5,0,4,65,0.15,0,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A1P08V29SHY950,6 hours,0.05,1,Y,19,17,0,4,74,0.5,0,0.05
38VQ1AW9T5WCGLEK2ZAP9I6I4O826I,A2YJQUHFIXNOY0,6 hours,0.05,1,Y,10,8,15,16,60,0.3,13,0.05
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A20USVYLTA4PYQ,45 minutes,0.03,24394,Y,-1,-1,-1,-1,-1,0.03,-1,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A29RJVVL54THB5,45 minutes,0.03,24394,Y,4,6,1,1,50,0.45,0,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A2LV5432PV1S39,45 minutes,0.03,24394,Y,0,1,17,13,32,1,19,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,AGXZAVCNU7E4T,45 minutes,0.03,24394,Y,0,0,17,8,21,0.04,16,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A19OH5PQ7ZZ6UV,45 minutes,0.03,24394,Y,6,7,20,7,38,0.03,20,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A2ZATH9519RF58,45 minutes,0.03,24394,Y,9,7,12,13,37,0.15,12,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A1FL20WGFRJS1T,45 minutes,0.03,24394,Y,0,0,12,12,10,0.03,14,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,AQRI1E9W5268O,45 minutes,0.03,24394,Y,2,2,12,4,25,0.1,4,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A3K8M2HF171NED,45 minutes,0.03,24394,Y,0,0,20,20,4,0.15,20,0.03
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_1,A1KIBD7YIBPRED,45 minutes,0.03,24394,Y,6,6,10,6,38,0.05,10,0.03
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A3298CNSQI60HU,1 Hours,0.05,1,N,7,6,12,3,60,0.5,4,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,AGPGCMNDSKZGT,1 Hours,0.05,1,Y,1,2,8,9,17,0.05,14,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,AQP74RCFA4CF8,1 Hours,0.05,1,Y,5,13,2,10,76,0.5,1,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A18RH223NQXT25,1 Hours,0.05,1,Y,6,4,6,11,39,0.05,6,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A28S6TTII9JDNI,1 Hours,0.05,1,Y,10,10,4,10,50,1.5,2,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A1GOLJMO4GID3I,1 Hours,0.05,1,Y,2,10,0,0,25,0.05,0,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A3PYEW6693PCHT,1 Hours,0.05,1,Y,2,2,10,12,27,0.05,11,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A1EQ2HDHF2WWSY,1 Hours,0.05,1,N,14,12,5,8,86,0.75,2,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A28FW73RBVGYZ9,1 Hours,0.05,1,N,15,17,1,5,104,0.75,1,0.05
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A3QNMUHAFAJRQO,1 Hours,0.05,1,N,2,9,0,3,71,3,0,0.05
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A2HW364F4TCKL3,60 minutes,0.02,1494,N,15,16,1,15,113,0.25,1,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1EQ2HDHF2WWSY,60 minutes,0.02,1494,Y,12,8,5,2,57,0.3,3,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A13LXDXAWD5DSY,60 minutes,0.02,1494,Y,-1,-1,-1,-1,-1,0.05,-1,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1FP3SH704X01V,60 minutes,0.02,1494,Y,13,11,6,9,102,0.6,6,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A2U31V169A20GY,60 minutes,0.02,1494,Y,0,0,10,5,27,0.1,10,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A3U761PEG7MFKT,60 minutes,0.02,1494,N,6,0,1,0,55,0.02,0,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,AB7QN439WP6RY,60 minutes,0.02,1494,Y,13,15,1,3,44,0.05,2,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A1L8ZQ4A13OGWX,60 minutes,0.02,1494,Y,8,9,1,0,56,0.1,0,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A2HR7ZIX42FEPG,60 minutes,0.02,1494,Y,16,17,0,0,102,0.1,0,0.02
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,AQRI1E9W5268O,60 minutes,0.02,1494,Y,12,4,5,4,56,0.15,6,0.02
3YR6VNT52416IC86SLGIIDTF4TWB78,A13V6ZYVF3A7EW,10 minutes,0.05,29,Y,6,6,9,6,112,0.12,13,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A20USVYLTA4PYQ,10 minutes,0.05,29,Y,-1,-1,-1,-1,-1,0.05,-1,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A1IQV3QUWRA8G1,10 minutes,0.05,29,Y,6,6,4,14,18,0.05,18,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A1KIBD7YIBPRED,10 minutes,0.05,29,Y,4,4,2,12,38,0.3,12,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A39J5RLVDTM6SM,10 minutes,0.05,29,Y,2,2,16,17,26,0.1,17,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A2D563QZFLUW9H,10 minutes,0.05,29,Y,9,12,2,0,37,0.15,0,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A88QVXE9H03O8,10 minutes,0.05,29,Y,15,16,0,0,65,2,0,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A2HW364F4TCKL3,10 minutes,0.05,29,Y,13,11,4,14,88,0.15,11,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A1U0GNE5ELW5V7,10 minutes,0.05,29,Y,14,10,4,4,56,0.1,2,0.05
3YR6VNT52416IC86SLGIIDTF4TWB78,A2HTN7HCNBQ8V4,10 minutes,0.05,29,Y,8,8,5,6,38,0.1,9,0.05
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A2DQY1G4BUM0M,7 days,0.01,4,Y,2,2,4,6,27,0.08,12,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,AGXZAVCNU7E4T,7 days,0.01,4,Y,0,0,8,15,22,0.05,19,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A1T4MC1F4TKX9Z,7 days,0.01,4,Y,10,10,0,0,15,0.01,0,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A340UGIDGIF4W6,7 days,0.01,4,Y,1,1,17,8,22,0.05,20,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,ASL1MFFPUB2ZW,7 days,0.01,4,Y,6,4,8,16,38,0.05,18,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,AQRI1E9W5268O,7 days,0.01,4,Y,4,2,6,6,27,0.05,6,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A28FW73RBVGYZ9,7 days,0.01,4,Y,2,4,16,13,29,0.05,16,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A2HTN7HCNBQ8V4,7 days,0.01,4,Y,3,3,9,4,27,0.05,7,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A88QVXE9H03O8,7 days,0.01,4,Y,2,1,5,15,17,0.2,7,0.01
375MF9UHMRPR2XWE6NL8JC3TL1HSX9,A1A9SPY4MTKX6Z,7 days,0.01,4,Y,2,0,12,3,20,0.05,14,0.01
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A2LV5432PV1S39,30 Minutes,0.04,86,Y,19,18,4,15,99,10,0,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A3298CNSQI60HU,30 Minutes,0.04,86,Y,12,5,16,8,88,0.2,17,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A2AW5504I3KKSG,30 Minutes,0.04,86,N,16,20,0,4,86,0.1,1,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A2ZATH9519RF58,30 Minutes,0.04,86,Y,11,9,2,8,60,0.15,9,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,AQJFDUI58Y0FV,30 Minutes,0.04,86,Y,2,18,2,10,100,0.5,0,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A1CUB65DPTJV2Q,30 Minutes,0.04,86,Y,7,7,8,12,27,0.02,17,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A2XLEJ7UPW51RD,30 Minutes,0.04,86,Y,6,10,0,0,47,0.05,0,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,AB7QN439WP6RY,30 Minutes,0.04,86,Y,0,2,7,12,26,0.05,17,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A15GKHNAWVZ9HD,30 Minutes,0.04,86,Y,18,13,10,9,97,0.25,10,0.04
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_2,A18RH223NQXT25,30 Minutes,0.04,86,Y,14,16,7,12,80,0.03,9,0.04
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A13V6ZYVF3A7EW,60 minutes,0.2,1,Y,11,12,1,1,137,0.5,0,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,AQP74RCFA4CF8,60 minutes,0.2,1,Y,18,18,0,0,118,0.5,0,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A28FW73RBVGYZ9,60 minutes,0.2,1,Y,14,17,3,13,90,0.5,4,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A3ET9X8TXMGXDI,60 minutes,0.2,1,Y,17,16,0,0,104,1,0,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,ALOYY3E72AQ1K,60 minutes,0.2,1,Y,14,10,3,12,86,0.4,9,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A3FB4IOP8KXFJE,60 minutes,0.2,1,Y,10,10,0,10,50,0.5,2,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,AOQDUK8U5IGIV,60 minutes,0.2,1,Y,19,18,0,0,101,1,1,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,AQJFDUI58Y0FV,60 minutes,0.2,1,Y,5,13,2,18,75,0.5,19,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A3298CNSQI60HU,60 minutes,0.2,1,Y,4,9,3,19,67,$1,19,0.2
3HL3WX653BXN6QCFW6M6ATC7KPGPQT,A26CL8E3XJWH1W,60 minutes,0.2,1,Y,16,16,0,9,69,0.5,0,0.2
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A1640H4RXH8NZE,5 minutes,0.05,4805,Y,3,3,10,18,9,0.05,20,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A1LD0QIDVO016U,5 minutes,0.05,4805,Y,6,2,18,10,47,0.08,18,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A28FW73RBVGYZ9,5 minutes,0.05,4805,Y,2,3,15,5,15,0.02,18,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,AOQDUK8U5IGIV,5 minutes,0.05,4805,Y,2,4,16,17,30,0.03,18,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A3D46S3V9SYXTT,5 minutes,0.05,4805,Y,10,10,18,20,38,0.05,20,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A1J9IYN46FX00O,5 minutes,0.05,4805,Y,0,0,20,10,12,0.05,20,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,ASN25PIODXIPJ,5 minutes,0.05,4805,Y,4,2,16,18,41,0.2,18,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A27KA3I4NKFDDO,5 minutes,0.05,4805,Y,1,0,14,20,40,0.1,20,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,AQJFDUI58Y0FV,5 minutes,0.05,4805,Y,1,2,18,9,38,0.1,16,0.05
3Z1VWDJDMCXXDMC10K62ECWQF20F8X,A1FL20WGFRJS1T,5 minutes,0.05,4805,Y,2,4,14,14,14,0.05,16,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A19DOARRVT6ZNN,7 minutes,0.05,3871,Y,0,1,16,15,17,0.1,20,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A15GKHNAWVZ9HD,7 minutes,0.05,3871,Y,0,0,20,20,40,0.1,20,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A2DQY1G4BUM0M,7 minutes,0.05,3871,Y,2,2,10,10,26,0.07,16,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A2Z1O9OKSW8MNU,7 minutes,0.05,3871,Y,1,1,8,8,14,0.05,16,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A3T8J0PN3DLSTM,7 minutes,0.05,3871,Y,0,3,0,0,23,0.05,0,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A39J5RLVDTM6SM,7 minutes,0.05,3871,Y,1,2,13,13,11,0.01,13,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A2GFB2S1C9P9RM,7 minutes,0.05,3871,Y,0,0,0,14,38,0.1,1,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A610SH5RY1NG1,7 minutes,0.05,3871,Y,1,1,13,6,31,0.1,14,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A3FB4IOP8KXFJE,7 minutes,0.05,3871,Y,1,1,1,2,16,0.05,10,0.05
3F0Z1FPMUNUP6TOTMH2XGS6T5GJLYU,A3KSZFY43X1QWQ,7 minutes,0.05,3871,Y,2,3,5,6,22,0.05,16,0.05
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A15GKHNAWVZ9HD,60 minutes,0.04,10809,N,10,10,1,1,39,0.35,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,AXV4XY9UNODNP,60 minutes,0.04,10809,N,20,20,0,0,108,0.45,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A1F3IJU2HXZ0PQ,60 minutes,0.04,10809,N,20,20,0,0,113,1,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A2BSULOV6QDJ0P,60 minutes,0.04,10809,N,20,20,0,0,149,0.1,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A1U0GNE5ELW5V7,60 minutes,0.04,10809,N,20,20,0,0,142,0.05,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,AXL8STMTF8Z21,60 minutes,0.04,10809,N,1,20,1,1,39,0.1,1,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A2S4BU23GT93ZD,60 minutes,0.04,10809,N,17,20,0,4,90,1,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A2HR7ZIX42FEPG,60 minutes,0.04,10809,N,20,20,0,0,134,0.9,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A26CL8E3XJWH1W,60 minutes,0.04,10809,N,18,20,0,10,99,0.1,0,0.04
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A1FL20WGFRJS1T,60 minutes,0.04,10809,N,10,20,0,2,102,0.04,0,0.04
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A3RIFUEQ95MR16,60 minutes,0.05,6,Y,9,10,0,3,58,0.25,1,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,ASN25PIODXIPJ,60 minutes,0.05,6,Y,4,4,18,18,37,0.3,10,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,AQUNG20W5Z9HN,60 minutes,0.05,6,Y,0,16,0,0,54,0.08,2,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A2ZCON58EO32X9,60 minutes,0.05,6,Y,16,15,4,2,71,0.5,2,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A1FL20WGFRJS1T,60 minutes,0.05,6,Y,2,2,12,12,28,0.05,16,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A1JCFEDLZZKNZ3,60 minutes,0.05,6,N,10,10,14,10,56,0.2,10,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A39J5RLVDTM6SM,60 minutes,0.05,6,Y,13,13,9,11,71,0.15,10,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A5TI9UQEPLNWI,60 minutes,0.05,6,Y,9,9,1,0,28,0.25,2,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A2WEJYAMB1YSG,60 minutes,0.05,6,Y,4,10,6,3,57,0.6,3,0.05
3ZSDUF3VXOXZ44ZW3SE86JT3CR623Z,A182JPWW2L2PJD,60 minutes,0.05,6,Y,9,5,20,18,38,0.05,17,0.05
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A27LR932J8F67W,1 hours 30 minutes,0.01,269,Y,4,4,16,10,26,0.05,18,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,AROEBUDI2L9G9,1 hours 30 minutes,0.01,269,Y,8,4,11,9,39,0.1,13,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A1I8Z7HLS1ZU5Q,1 hours 30 minutes,0.01,269,Y,2,2,12,3,52,0.3,2,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A3U761PEG7MFKT,1 hours 30 minutes,0.01,269,Y,5,1,1,0,27,0.01,0,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A1L0X2BYAGPFEA,1 hours 30 minutes,0.01,269,Y,0,0,20,20,3,0.01,20,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,AN3MYYTLXX9R8,1 hours 30 minutes,0.01,269,Y,15,14,2,2,72,0.1,3,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A3ET9X8TXMGXDI,1 hours 30 minutes,0.01,269,Y,6,2,20,20,57,0.32,20,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A1P08V29SHY950,1 hours 30 minutes,0.01,269,Y,16,2,1,2,56,0.2,2,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A2S4BU23GT93ZD,1 hours 30 minutes,0.01,269,Y,7,12,3,2,64,0.05,2,0.01
320GLP60AN5TS9K5PU8IGRVPKUZ14P,AOQDUK8U5IGIV,1 hours 30 minutes,0.01,269,Y,7,7,20,6,49,0.1,20,0.01
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A1IQV3QUWRA8G1,40 minutes,0.05,112,Y,10,11,4,13,42,0.15,4,0.05
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A38K3QQPV8CTPC,40 minutes,0.05,112,Y,17,14,0,0,91,0.4,0,0.05
