imageID,WorkerId,Answer.Q_OverallEffort,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_Intresting,Answer.Q_TAKE,Answer.Q_FREQUENCY,OverallEffort_mean
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A1VL7507UONPX0,60,14,14,7,3,1,56.07
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A1F3IJU2HXZ0PQ,37,10,6,0,0,0,56.07
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A3298CNSQI60HU,66,16,12,8,7,5,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A2HTN7HCNBQ8V4,40,7,8,6,8,8,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A88QVXE9H03O8,67,6,13,1,5,9,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A19LVWX8ZLO6CS,42,2,5,0,0,0,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A1F3IJU2HXZ0PQ,77,16,16,0,3,2,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A1IQV3QUWRA8G1,55,8,11,7,3,5,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A3OLRWACCCCUTU,20,1,3,4,6,8,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A5TI9UQEPLNWI,57,8,11,1,1,1,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A3QNMUHAFAJRQO,60,8,6,0,2,0,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A2WEJYAMB1YSG,61,8,9,4,2,3,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A2CDM78GVCICO5,73,13,11,0,1,3,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A1X0H6VAK3AQE9,54,2,5,4,1,6,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A2XLEJ7UPW51RD,38,10,0,11,17,14,51.93
3OR6S1RAC52TCC0V5OHKA3WQNHZAGY,A3U761PEG7MFKT,17,5,3,0,0,0,51.93
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A2YJQUHFIXNOY0,91,16,12,13,13,15,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A28S6TTII9JDNI,51,10,4,10,16,10,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A3L60SOWLYEDN2,86,12,11,7,10,11,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A19LVWX8ZLO6CS,37,2,3,0,0,0,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,AGQPTDG6ZF3T3,86,18,18,18,8,8,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A2XLEJ7UPW51RD,40,4,7,9,7,0,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A1L0X2BYAGPFEA,72,14,14,14,18,4,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A1X0H6VAK3AQE9,71,11,8,9,2,2,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A1JCFEDLZZKNZ3,53,15,13,1,1,1,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,AQJFDUI58Y0FV,59,5,8,19,20,2,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A3PYEW6693PCHT,73,14,14,10,1,0,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A3HMBHM8HJLKRD,57,14,13,3,5,1,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A1M3VJEHKWDP8I,37,6,8,0,4,0,63.14
36R3RQSDPTXRSZ6X7FR6HZHDYAF078,A3298CNSQI60HU,71,11,12,8,5,15,63.14
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A3OLRWACCCCUTU,37,4,5,10,8,2,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A1P08V29SHY950,67,12,12,4,0,0,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A2WEJYAMB1YSG,37,1,3,11,11,1,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A1F3IJU2HXZ0PQ,41,0,6,10,0,0,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A2ZATH9519RF58,27,4,2,20,20,14,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A255Z4U24Y2SP8,47,3,3,10,8,4,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A1CYNV91NQD4VK,27,0,0,5,19,10,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A1U0GNE5ELW5V7,43,2,2,14,18,12,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A35BY30TC8WCL4,34,0,1,13,16,4,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A2DS7GIC3JM5YF,56,0,0,16,17,4,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A3JRTXSXU2IJEJ,86,4,4,14,12,2,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A2S96ZZ70YFPSK,30,8,6,11,13,13,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,AWJ5TLP0KOYFX,15,2,6,4,14,0,42.79
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,AQJFDUI58Y0FV,52,0,10,13,14,8,42.79
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A2CK0OXMPOR9LE,90,3,6,7,6,3,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A2S4BU23GT93ZD,39,7,4,18,19,7,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A3RIFUEQ95MR16,41,4,6,6,2,1,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,AQRI1E9W5268O,37,5,4,6,8,7,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A1M3VJEHKWDP8I,31,0,0,15,20,0,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,AB7QN439WP6RY,44,4,3,12,8,3,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A1L8ZQ4A13OGWX,42,11,12,9,3,5,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A28EL15HGXUJ5X,56,10,11,17,14,10,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A19LVWX8ZLO6CS,46,4,4,10,1,2,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A35BY30TC8WCL4,29,2,0,2,10,5,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A3HMBHM8HJLKRD,66,9,13,1,11,5,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A1FL20WGFRJS1T,14,2,2,16,16,6,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A2ICKJ2ZGOVLP9,47,9,9,10,10,12,45.71
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,ASL1MFFPUB2ZW,58,10,10,10,8,12,45.71
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2ZATH9519RF58,42,4,4,14,13,8,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A19LVWX8ZLO6CS,27,1,0,3,16,0,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A1F3IJU2HXZ0PQ,22,0,2,0,14,0,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A1I8Z7HLS1ZU5Q,62,2,6,2,8,5,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A4PGF2WE94TJA,25,0,0,10,20,20,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,AWMQYV1RQM94M,62,4,2,2,0,2,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,AXV4XY9UNODNP,70,16,14,9,1,2,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2CDM78GVCICO5,27,0,3,0,1,1,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2LV5432PV1S39,56,3,2,16,16,11,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2DS7GIC3JM5YF,37,8,2,6,11,3,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A18RH223NQXT25,70,7,8,10,18,8,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,AXL8STMTF8Z21,57,10,1,14,3,11,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2VRDE2FHCBMF8,25,2,2,1,12,9,44.86
3T1550FWLKIS93DC7DPTY5M29UHWXP,A28S6TTII9JDNI,46,2,4,6,10,10,44.86
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,AGPGCMNDSKZGT,72,3,4,14,14,9,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A3L60SOWLYEDN2,44,11,11,11,14,5,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A340UGIDGIF4W6,32,14,14,8,12,10,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A3PYEW6693PCHT,36,4,4,5,2,2,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A28S6TTII9JDNI,38,4,4,10,16,15,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A2U31V169A20GY,37,4,4,14,20,11,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A2LV5432PV1S39,66,17,11,18,20,14,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A4PGF2WE94TJA,38,4,8,18,16,8,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A2XLEJ7UPW51RD,27,3,0,13,12,6,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A2CDM78GVCICO5,57,2,8,0,0,0,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A394GXC30A1YP6,47,8,6,5,0,1,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A2C2G6WIE6VO2C,24,0,0,6,19,1,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A1JV64BL3WCK0G,67,12,12,6,10,5,47.50
3KNJI1FZ8L912486RAFQQV3ZEP6NQU,A1GMJZUQ8Q7053,80,13,15,11,9,7,47.50
3I5ZXD44IULX7AZS354F5V5W46GJCA,AJAPJJTISC36L,10,0,0,20,20,20,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A2D563QZFLUW9H,27,0,0,20,20,20,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A340UGIDGIF4W6,15,1,1,2,17,18,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A1KH1O9AZ7S642,72,12,10,16,16,16,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A1CH3TODZNQCES,27,1,4,19,18,10,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A1I8Z7HLS1ZU5Q,30,1,2,14,15,8,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A26CL8E3XJWH1W,7,0,0,17,19,1,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A1F3IJU2HXZ0PQ,3,0,0,0,0,0,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A28S6TTII9JDNI,21,0,0,10,18,18,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A4FGOT6ID768H,27,0,0,4,16,10,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A2DS7GIC3JM5YF,49,0,0,10,10,12,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A19OH5PQ7ZZ6UV,18,1,1,5,2,10,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A259UZJQOOVE4V,26,1,2,13,14,10,25.93
3I5ZXD44IULX7AZS354F5V5W46GJCA,A2IA303OT5BBX0,31,2,0,17,20,20,25.93
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A2HR7ZIX42FEPG,1,0,0,11,20,10,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A3U761PEG7MFKT,7,0,0,0,1,0,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A5TI9UQEPLNWI,26,1,1,0,1,1,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A4PGF2WE94TJA,26,0,0,10,20,20,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A394GXC30A1YP6,27,1,0,6,16,15,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A1X0H6VAK3AQE9,41,2,2,2,0,3,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,ASN25PIODXIPJ,26,0,0,16,12,12,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A9KPCMO1J1LQF,27,2,2,0,0,18,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A1PLB1NZOE2PQ7,37,2,4,0,1,1,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A28S6TTII9JDNI,36,2,10,10,10,10,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A1CYSGVB90E67S,32,3,4,7,8,5,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,AJ74BNWTCX0MJ,37,3,12,0,0,10,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,A1GMJZUQ8Q7053,48,9,11,3,4,4,31.86
38DNTK7MFN34LCW85JTSAD2CXFQ01S,ARIY7R4C3ZUIO,75,6,8,14,9,6,31.86
3D00S7P7YG22I1NWJE5APKC40DIEZA,A1Y50NM443ITPK,69,17,3,2,3,8,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,ASL1MFFPUB2ZW,95,8,14,13,2,2,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A3L60SOWLYEDN2,55,8,11,8,18,14,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A88QVXE9H03O8,47,17,5,0,1,0,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A1FP3SH704X01V,85,8,2,12,10,4,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,AB7QN439WP6RY,78,9,6,3,2,1,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A1F3IJU2HXZ0PQ,33,5,5,10,10,6,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,AXV4XY9UNODNP,68,13,9,12,17,9,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A1X0H6VAK3AQE9,66,9,4,4,16,6,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,AXL8STMTF8Z21,72,7,5,11,14,14,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A18RH223NQXT25,74,5,3,11,17,10,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A2VRDE2FHCBMF8,38,4,4,7,8,8,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,A2DS7GIC3JM5YF,55,0,4,14,15,6,64.79
3D00S7P7YG22I1NWJE5APKC40DIEZA,AW4AHMQ7EN4QI,72,0,2,20,20,4,64.79
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A2S4BU23GT93ZD,38,8,7,15,15,12,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,AQUNG20W5Z9HN,47,0,0,16,20,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A1IQV3QUWRA8G1,42,10,11,13,4,4,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A88QVXE9H03O8,42,13,3,8,1,2,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A19LVWX8ZLO6CS,39,2,0,0,0,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A2CDM78GVCICO5,42,0,6,0,0,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A3RIFUEQ95MR16,56,1,6,2,1,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,AGQPTDG6ZF3T3,86,13,16,18,10,4,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,AXL8STMTF8Z21,71,13,2,16,16,16,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A1X0H6VAK3AQE9,49,2,4,11,1,2,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A1M3VJEHKWDP8I,18,0,1,8,18,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A2DS7GIC3JM5YF,71,6,6,14,11,8,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A1F3IJU2HXZ0PQ,38,6,4,0,0,0,49.86
3U6BJ3K2B9GQGJVT0E99IGFE7I2MEG,A3EBUBRYCKB6AF,59,10,0,10,2,0,49.86
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A28S6TTII9JDNI,38,4,2,10,10,10,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A3RIFUEQ95MR16,57,6,10,1,2,1,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1JCFEDLZZKNZ3,54,16,13,2,1,1,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1L8ZQ4A13OGWX,45,12,9,1,0,0,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AWMQYV1RQM94M,39,9,9,12,5,8,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A19LVWX8ZLO6CS,45,11,10,8,12,2,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A2WCV7ULUPKVNQ,41,2,1,0,0,0,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AGQPTDG6ZF3T3,73,16,16,12,6,7,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AQP74RCFA4CF8,63,12,12,12,10,5,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1L0X2BYAGPFEA,3,10,0,20,0,0,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,A1X0H6VAK3AQE9,55,7,6,10,0,2,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AYFOAD75CRBKE,38,7,8,10,12,4,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,AT9SK56IXQJP,28,6,5,12,14,13,43.57
3NAD71TD8V1W7T0ET8V40F6WWDIL2U,ACNPJ7WXOGX5M,31,3,5,2,6,6,43.57
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A2HR7ZIX42FEPG,22,0,0,6,14,7,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A340UGIDGIF4W6,20,2,3,18,20,20,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,ASL1MFFPUB2ZW,38,0,0,20,20,20,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,AXL8STMTF8Z21,42,3,3,18,18,17,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A19LVWX8ZLO6CS,62,3,1,0,0,0,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A1M3VJEHKWDP8I,38,0,6,0,10,7,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A1J9IYN46FX00O,58,0,2,2,0,10,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,AU5Y7J1PF0UIT,61,8,5,0,2,2,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,AQJFDUI58Y0FV,80,0,7,0,0,0,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A2IG075A0I3O73,56,12,15,4,4,12,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A3PYEW6693PCHT,26,1,2,4,2,2,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,AYFOAD75CRBKE,39,11,8,0,7,8,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A1T4MC1F4TKX9Z,39,10,18,16,20,20,44.21
34KQN2TBKTGWLIK008X22C5QD2JSAJ,A3HMBHM8HJLKRD,38,1,2,3,8,2,44.21
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A3RIFUEQ95MR16,57,0,1,1,0,0,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A3OLRWACCCCUTU,18,1,1,4,11,12,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A3ET9X8TXMGXDI,41,3,3,18,2,4,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A3U761PEG7MFKT,34,7,6,0,0,0,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,AYM12AQJVZ66N,37,6,6,16,16,17,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A1X0H6VAK3AQE9,46,4,2,4,0,2,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A39J5RLVDTM6SM,27,8,13,6,12,11,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A2LV5432PV1S39,34,1,9,1,0,0,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A19OH5PQ7ZZ6UV,72,6,12,10,6,12,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A1U0GNE5ELW5V7,31,3,2,10,10,14,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A19LVWX8ZLO6CS,31,0,1,0,0,0,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,AWJ5TLP0KOYFX,27,2,10,2,2,0,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,AQP74RCFA4CF8,75,0,18,0,2,2,40.00
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A2VRDE2FHCBMF8,30,1,1,2,1,3,40.00
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A2CK0OXMPOR9LE,56,6,2,10,4,15,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A2RG7VZAKGDEXI,71,3,7,6,16,10,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,ALOYY3E72AQ1K,65,8,5,11,6,6,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A3RIFUEQ95MR16,60,7,2,12,11,4,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,AOQDUK8U5IGIV,32,4,6,12,19,16,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A19LVWX8ZLO6CS,27,2,0,0,0,0,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A20Z8Q65CFTBV7,39,1,1,4,13,10,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,AF7ZFZR505E84,25,0,1,19,20,20,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A36TE52PSYAAD6,37,10,8,12,14,4,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A2CDM78GVCICO5,26,0,2,0,0,0,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A26CL8E3XJWH1W,50,15,15,1,0,1,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A2NV10VO47CYHA,37,6,2,14,16,6,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,ADGQOL6YC087W,38,4,4,8,8,6,43.29
3Z1VWDJDMCSL9FEEWY1JWQIRHY8F8V,A3QUWIT972BYUH,43,12,12,12,14,2,43.29
378UBY8FR7AABMKBM232FCEFT60T8E,A2ZATH9519RF58,23,10,6,13,12,5,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A2DQY1G4BUM0M,73,14,14,16,15,12,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A3ET9X8TXMGXDI,46,10,9,2,3,2,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A1VL7507UONPX0,49,12,13,15,14,3,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,AKHS2G3ES7SEB,56,11,10,10,16,1,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A1X0H6VAK3AQE9,72,7,6,9,16,1,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A19OH5PQ7ZZ6UV,70,8,12,8,12,2,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,AOQDUK8U5IGIV,41,2,4,14,17,2,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,AF7ZFZR505E84,51,7,7,14,14,10,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A1F3IJU2HXZ0PQ,63,13,12,0,0,0,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A2C2G6WIE6VO2C,48,2,4,4,16,0,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A2B6WQG0A9CKXQ,72,6,4,14,16,16,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A7K2X189HU4CP,57,13,5,18,19,10,56.64
378UBY8FR7AABMKBM232FCEFT60T8E,A394GXC30A1YP6,72,11,15,1,0,0,56.64
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2HR7ZIX42FEPG,38,8,7,10,10,3,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,ALOYY3E72AQ1K,36,2,1,5,11,8,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A5TI9UQEPLNWI,29,4,4,8,12,12,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2Z1O9OKSW8MNU,24,3,3,2,7,2,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1FL20WGFRJS1T,10,2,2,16,16,16,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,AB7QN439WP6RY,64,10,3,3,2,1,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1CYNV91NQD4VK,27,2,0,2,10,4,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1F3IJU2HXZ0PQ,12,2,2,0,2,4,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1X0H6VAK3AQE9,38,2,2,2,18,6,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1FP3SH704X01V,20,1,2,20,20,20,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A3U21PUMQ6NGT2,20,4,3,11,4,4,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A1CYSGVB90E67S,51,7,7,4,2,2,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2E2UARVOVDR9Y,39,1,5,0,0,1,31.93
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2VRDE2FHCBMF8,39,6,10,6,12,6,31.93
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,AYM12AQJVZ66N,26,5,5,10,9,10,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,AGPGCMNDSKZGT,12,1,1,17,17,12,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A19DOARRVT6ZNN,43,1,4,0,5,5,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A1VL7507UONPX0,38,4,4,12,7,4,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A2IG075A0I3O73,49,1,2,3,3,13,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,ARIY7R4C3ZUIO,36,6,6,18,17,16,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A88QVXE9H03O8,64,2,5,1,0,1,39.21
39UNKKTVDFFX9VEX2EW7RYBUQ2JGYD,A1640H4RXH8NZE,60,12,12,19,19,18,39.21
