imageID,WorkerId,Input.timeAlloted,Input.reward,Input.hitsAvailable,Answer.Q_ABILITY,Answer.Q_COMPLEX,Answer.Q_DIFFICULT,Answer.Q_FREQUENCY,Answer.Q_Frustration,Answer.Q_Intresting,Answer.Q_OverallEffort,Answer.Q_Performance,Answer.Q_TAKE,TLX,TLX_RAW
3D8B00U52IVJZWECZOBXRVFYHAV833,A2ILUP6FN8HKKC,60 minutes,0.05,24,Y,6,6,5,13,2,46,4,8,41,33.33
3203J2GC2PK4HSXGZ2GG107218V84Q,A2ILUP6FN8HKKC,2hours,0.02,115,Y,6,10,6,12,2,61,5,2,38,29.17
3R8NDUBSE5C5KWKOVCROU8T8BNKK4W,A2ILUP6FN8HKKC,60 Minutes,0.01,1,Y,2,3,19,1,8,22,0,18,7,5.83
38LYNH3Q5PUFYTLC9WG1VAJL0LTGM5,A2N962G55T9MOB,60 minutes,0.05,1,Y,5,3,1,2,10,17,10,10,10.33,17.5
3F12ASV6AWHSTTB7IFZKMVGLLVZM46,A2N962G55T9MOB,1 hours 23 minutes,3.73,1,Y,20,13,0,10,10,73,10,10,47.67,50.83
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A2N962G55T9MOB,5 days,0.15,14,Y,6,6,0,3,10,26,10,10,18,23.33
37ZHE2JT1D250TKIB56TICN73UM88S,A2N962G55T9MOB,2hours,0.08,13,Y,2,1,2,2,10,50,0,10,23,15.83
3M6KHLIXGO95W4HFFOS373KMUDHIRT,A2N962G55T9MOB,60 minutes,0.5,2,Y,2,4,0,0,10,55,10,10,13.67,17.5
3EGCY5R6XYZQLTGPWNN8D6V7K3JYA2,A2N962G55T9MOB,30minutes,1,1,N,20,20,0,20,0,150,20,0,82.33,86.67
3DXFGU9SKNVTS8DGXQ8KL6UJIRCXE8,A2N962G55T9MOB,2minutes,0.04,203,N,20,20,0,20,0,99,20,0,80,87.5
3PBTVBPQ8T2RUQ4LSR4U2IGAMAGLG7,A2N962G55T9MOB,10 minutes,0,677,Y,9,1,0,0,10,71,0,10,38.67,25
33QM7VBL79CAH7ME53S2DMVHTOZ3QX,A2N962G55T9MOB,16 Minutes,0.15,6,Y,0,0,1,0,10,5,0,0,1.67,0.83
3JGBBKK855Q5HY1J6RVO56S97I9J0I,A2N962G55T9MOB,6 days,0.1,361,Y,11,12,0,7,10,47,10,2,30.33,32.5
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A2NOR6R1M1NHGX,10 minutes,0.01,493,Y,20,10,0,20,0,56,4,0,70.67,68.33
3AMAQJSW8I20H10ADEKNBNOAVRROI5,A2NOR6R1M1NHGX,60minutes,0.05,1,Y,20,10,0,20,0,57,2,0,69.33,63.33
3BRG9Q58M1LAH7AQ01RWX47CRWFYQ2,A2NOR6R1M1NHGX,60 minutes,0.25,1,Y,4,2,10,2,18,37,4,18,18.67,16.67
3QXBZN23LG7N3HYFNCCOI0H4ZPJXNQ,A2NOR6R1M1NHGX,5 minutes,0.05,1,Y,18,10,0,20,4,57,4,0,72,71.67
3IE95L92ROOBGIB0W5PPNWUUL5E7M3,A2NOR6R1M1NHGX,4 minutes,0.07,1,Y,1,1,10,1,4,13,0,18,14.67,14.17
3XCMB0010Q8CROANL93DZ0TZ7HDP3B,A2NOR6R1M1NHGX,10 minutes,0.03,6,Y,20,0,0,20,0,38,2,0,48.67,55
3JG2O8WUZH7UTHWSYCP6CNBWVH79WZ,A2NOR6R1M1NHGX,5minutes,0.1,1,Y,10,10,10,10,10,50,0,10,42,43.33
3H5CSD5832HNKRNN8SDJ6TWL583E8G,A2NOR6R1M1NHGX,7 days,0.01,14,Y,2,2,2,16,2,27,1,2,20.33,27.5
32GVUSPLFZ61Q5EOZV799O813X5K3C,A2NOR6R1M1NHGX,1 hour 40 minutes,0.3,9,Y,20,10,0,20,2,150,14,0,86,83.33
3XLULPCEK6XSKDKZU2VPQEQSWADK07,A2NOR6R1M1NHGX,15minutes,0.05,3923,Y,18,8,1,16,2,102,10,1,60.67,63.33
3VNGVF6XGJQ1QLT33BZ7QKAQGJTGC8,A2NOR6R1M1NHGX,2 hours,0.07,2676,Y,10,4,4,6,2,58,2,2,32.67,28.33
3203J2GC2PK4HSXGZ2GG1074VAS84P,A2NOR6R1M1NHGX,60minutes,0.05,273,Y,10,4,0,20,0,102,10,0,66,66.67
37NNZ8MO7S6VRHEMSEGUVBLX898EQM,A2NOR6R1M1NHGX,10minutes,0.02,1226,Y,0,0,10,2,16,27,0,18,16.67,16.67
3OBCKNXF1ZHFXL8XUNXW3AYWZX5J3K,A2NOR6R1M1NHGX,60minutes,0.07,3887,Y,20,16,0,18,10,141,10,0,85.33,78.33
3OJGK8O6MRNHZCTYHMEFS503K2OL5K,A2NOR6R1M1NHGX,3 hours,0.6,354,Y,20,20,0,20,4,140,16,0,72.67,70
3GZMSD8U5X9MRGKQIZ546O8UKC795T,A2RPU9JTXB12YD,60minutes,0.05,17,Y,0,0,16,0,14,14,0,20,9.33,8.33
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2RPU9JTXB12YD,45 minutes,0.01,355,Y,0,0,20,0,6,11,0,20,6.67,6.67
3YNFDCZ5Q3U1E5N64P4QVLD4C30NR9,A2S8ZTPKX3B928,60minutes,0.04,4409,N,4,20,0,20,0,150,18,0,83.33,68.33
37FXVUXR5NUGX6LAN3N06Z6PNZ6EWN,A2S8ZTPKX3B928,2 hours,1.5,1,Y,0,4,8,2,0,50,4,13,12.67,11.67
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,A2S8ZTPKX3B928,60minutes,0.02,12225,Y,0,0,19,7,2,0,4,20,13,9.17
3IR329NZ7YGB0BGT612CO4BTUIW2K0,A2S8ZTPKX3B928,60 minutes,0.2,6,Y,0,0,10,3,0,3,0,20,5,2.5
3R8NDUBSE5CIIDI6K37BBGYS2U64KU,A2SBN9B6Q3DN2X,5 minutes,0.04,1,Y,0,0,18,0,0,28,0,19,12,8.33
3EXC7SWSR38EV80UNYXZTOBA3ESHT8,A2SBN9B6Q3DN2X,60minutes,0.02,1610,Y,1,1,20,0,6,27,1,20,10.67,9.17
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y,A2SBN9B6Q3DN2X,60 minutes,0.05,1,Y,14,12,20,10,14,71,1,20,54,47.5
3I5ZXD44JV69M8DWVE4I5ER80XVCJX,A2SBN9B6Q3DN2X,3minutes,0.05,1,Y,16,15,19,14,16,96,1,19,60.67,57.5
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A2SBN9B6Q3DN2X,2 hours,0.9,1,Y,18,19,16,16,12,83,5,14,77.67,70.83
3XKJYHBF2QXEJ36G795O9QJC5X59SV,A2SBN9B6Q3DN2X,11 hours 47 minutes,0.02,1,Y,0,0,19,1,4,13,0,20,8.67,6.67
35DAEVU8JHJ10FFZ10EN4CRDQ8F870,A2SBN9B6Q3DN2X,2 hours,0.01,4978,Y,4,6,19,4,18,36,14,19,69.33,56.67
3L4EWVFWCZFLPLXQZ7MWBK7MU2X9OK,A2SBN9B6Q3DN2X,60 Minutes,0.03,1,Y,2,2,20,1,5,38,0,19,10,9.17
3YATNUOYWN28VJEWP8MVZLA65TU5R8,A2SBN9B6Q3DN2X,60 minutes,0.01,16,Y,11,14,18,14,14,70,3,16,55.67,54.17
38MNOT6KWIG21RX6PKH1YJB8VKDT05,A2SBN9B6Q3DN2X,5 minutes,0.02,152,Y,1,2,20,5,1,76,0,20,39.33,33.33
3CP9VRCFS74RV9VXRUIMMBYWTQDUEZ,A2SBN9B6Q3DN2X,3 hours,0.25,9,Y,10,2,20,2,14,38,0,18,33.33,24.17
32JRJ3GOYGFHSVM6IWA88RJNYD8U1D,A2VRDE2FHCBMF8,15 minutes,0.15,92,Y,4,4,11,7,4,23,5,16,18.33,21.67
37QHTW84X0Z4WRFH6C4VHQ7JNTDJDT,A2VRDE2FHCBMF8,5 days,0.2,1,Y,5,6,8,2,12,27,1,18,19.33,20
3WNTBWVI7IICS3U5SPMYXHW39RR1DW,A2VRDE2FHCBMF8,60 minutes,0.1,1,Y,12,12,9,5,10,56,4,10,39.33,40
3IOQH27Z2E4FFLJVR8TNNB4HIMC1IN,A2VRDE2FHCBMF8,60 minutes,0.1,81,Y,4,5,14,2,8,32,2,16,8.33,10
38NH2CI7ROPJ1MAJ3F139HJ5CPPVU5,A2VRDE2FHCBMF8,10 minutes,0.01,493,Y,1,1,3,2,2,30,1,1,18,20
3G2I6FODBC43UCDM72LBPP8Z9I0L60,A2VRDE2FHCBMF8,2minutes,0.1,1,Y,10,6,13,20,5,57,9,0,70.67,65
3BGEFHL0JHEL8I3UU0A0G1OJRYOJBS,A2VRDE2FHCBMF8,3hours,0.35,4,Y,5,5,13,2,8,38,2,15,19.33,20
3AJ89545NQHYX91N7X3ADUYHKVTBEA,A2VRDE2FHCBMF8,60 minutes,0.2,26,Y,3,3,13,2,6,43,1,13,10.67,12.5
3NVVDJT9G6OIY2RUWWJCMM9P5JCPXO,A2VRDE2FHCBMF8,60 minutes,0,1,Y,0,0,14,0,1,7,0,14,2,1.67
3I3RVCR3FK2XEB4GMX9G7IJ2RLH6XI,A2VRDE2FHCBMF8,60 minutes,0.2,52,Y,4,3,11,5,5,27,2,15,18.33,21.67
39VNNFFKK59EW3XI1HP5P046ZAXXVP,A2VRDE2FHCBMF8,15 minutes,0.05,831,Y,4,4,10,4,4,31,4,12,33.33,30
38DNTK7MFN2OC2PZPWU81IIJXME01H,A2VRDE2FHCBMF8,60 minutes,0.02,1,Y,0,0,17,0,1,5,0,18,0.33,0.83
3F0Z1FPMUNWB7D1EFV5M6IVBAHELYR,A2VRDE2FHCBMF8,10 minutes,0.06,100,Y,12,13,2,6,10,71,5,4,47.33,45
3FQJF6D1R1SUSJ130G368H5I02G92S,A2VRDE2FHCBMF8,60 minutes,0.05,5,Y,2,2,2,8,4,38,3,2,32,35.83
3FQJF6D1S2STVEIP11IICRPWDI892M,A2VRDE2FHCBMF8,20 minutes,0.03,1,Y,3,3,16,3,9,16,2,16,18,15.83
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A2VRDE2FHCBMF8,2 minutes,0.05,9515,Y,9,7,2,12,1,64,5,2,59,50.83
3DECMKXKT815JCLN1RI1KKDJDFAMBB,A2VRDE2FHCBMF8,15 minutes,0.01,1,Y,4,5,1,2,4,29,3,6,27.67,22.5
3NXBKB5598TPF5MRSRS8QPZELKSL9C,A2VRDE2FHCBMF8,5 days,0.15,14,Y,6,4,7,5,5,44,2,10,14.67,18.33
320GLP60AN5TS9K5PU8IGRVPKUZ14P,A2VRDE2FHCBMF8,1 hours 30 minutes,0.01,269,Y,2,3,2,6,1,34,2,2,19,21.67
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A2VRDE2FHCBMF8,60 minutes,0.2,1,Y,5,4,19,3,13,27,1,18,25.33,25.83
3YNFDCZ5R4IX1UZP9S56QRIUL8YNRO,A2VRDE2FHCBMF8,10 daysays,0.3,2,Y,6,6,4,8,2,50,4,4,29.33,35.83
3LV0310AB0FIJI1LDLADGNAZ3BMKDF,A2VRDE2FHCBMF8,15minutes,0.03,1200,Y,7,4,6,2,6,24,2,6,14.67,13.33
3CYDGW98NMPSZAAQ0W8MOBJZSSBOM6,A2VRDE2FHCBMF8,60 minutes,0.04,761,Y,3,4,1,2,6,33,1,10,13.67,15.83
32GVUSPLFZ61Q5EOZV799O813X5K3C,A2VRDE2FHCBMF8,1 hour 40 minutes,0.3,9,Y,2,3,1,6,5,38,2,1,28,29.17
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2VRDE2FHCBMF8,5 minutes,0.04,89,Y,2,2,2,3,4,30,3,2,30.67,24.17
3M6KHLIXGO95W4HFFOS373KMUDHIRT,A2VRDE2FHCBMF8,60 minutes,0.5,2,Y,10,12,8,8,8,50,4,12,39.33,43.33
3MK14RC5NS9WDGLCZVLGWCZQJ24T6G,A2VRDE2FHCBMF8,45 minutes,0.01,355,Y,3,3,8,4,1,25,2,6,15.67,19.17
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,A2VRDE2FHCBMF8,10minutes,0.04,10472,Y,3,3,17,3,5,36,2,18,32.67,25.83
379R4POZ46ZM5D7FMP5TH9FBQ7PRXR,A2VRDE2FHCBMF8,60 minutes,0.02,230,Y,10,7,12,4,5,27,2,14,18,22.5
306OACM7G04QOX49OC3VEMIMU7KA8L,A2VRDE2FHCBMF8,44 minutes,0.3,2,Y,14,12,4,9,7,72,5,6,31,35.83
3AA189Q6B51983MEFLORU493K7KMWE,A2VRDE2FHCBMF8,60 minutes,0.04,1,Y,7,3,12,8,5,44,4,14,24.67,29.17
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A2VRDE2FHCBMF8,60minutes,0.4,1,Y,4,5,10,7,6,49,2,8,23.33,29.17
3T1550FWLKIS93DC7DPTY5M29UHWXP,A2VRDE2FHCBMF8,60minutes,0.1,1906,Y,2,2,9,6,1,25,2,12,18,22.5
3D7N1211P8PBU1MJEXLJFBT15KWAMH,A2VRDE2FHCBMF8,2minutes,0.03,2,Y,5,5,2,5,4,37,4,3,47.67,37.5
3TFUINTXNQRB8MQUNU8RNTUAF5A9TC,A2VRDE2FHCBMF8,10 minutes,0.07,753,Y,1,1,19,1,10,21,0,20,8,7.5
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A2VRDE2FHCBMF8,24 hours,0.5,18,Y,6,10,11,11,6,76,6,16,38.33,45.83
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F_1,A2VRDE2FHCBMF8,60 minutes,0.2,9,Y,12,10,10,4,8,37,4,14,28.33,29.17
3JT4BYK2Y4IL1Z22PAHP7P5PI0U2WH,A2VRDE2FHCBMF8,1 Hours,0.05,1,Y,2,3,12,4,6,35,2,13,24,23.33
3YJAOW5N8OUDFKNJJE4VLVI0YDQNSK,A2VRDE2FHCBMF8,60 minutes,0.04,10809,Y,8,8,4,4,8,33,4,2,37,34.17
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A2VRDE2FHCBMF8,20 minutes,0.02,4228,Y,12,8,10,8,7,47,3,12,17,21.67
3MNYFQMXON9G1T2C2HOQSK4JSIPY01,A2VRDE2FHCBMF8,7 days,0.06,3,Y,2,2,15,3,6,24,1,15,5.33,7.5
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,A2VRDE2FHCBMF8,60 minutes,0.04,851,Y,8,8,15,4,10,27,1,17,39.67,33.33
3VTCTNDIMBI4MSZRCFZ5EXG7KAVTGQ,A2VRDE2FHCBMF8,3 minutes,0.02,110,Y,6,5,5,8,2,50,5,3,60.33,50
3D00S7P7YG22I1NWJE5APKC40DIEZA,A2VRDE2FHCBMF8,45 minutes,0.5,10,Y,4,4,8,7,7,38,2,8,27.67,31.67
3T6HLR4BXW65EY3SGXC7I8ILF1889L,A2VRDE2FHCBMF8,60minutes,0.05,215,Y,2,2,2,4,3,37,2,2,22.33,21.67
3JCELWMC4PY7J05E7LXQXNDWO6Y3V4,A2VRDE2FHCBMF8,60 minutes,0.2,505,Y,5,6,10,4,5,51,2,10,21,26.67
3I21NMEA63DY0BA82BXKKSLPMBYSHT_2,A2VRDE2FHCBMF8,45 minutes,0.04,4,Y,3,4,1,2,2,37,2,1,23.67,24.17
330XZFCZ7R2IEZH3T3I3O6ANM0DXTM,A2VRDE2FHCBMF8,10 minutes,0.05,35,Y,6,10,6,8,6,39,3,12,40.67,39.17
323KIQYDLQ7S9UIT4NE6QLFONB14CB,A2VRDE2FHCBMF8,60 Minutes,0.05,1496,Y,8,10,2,7,6,57,4,7,40.33,44.17
3SI493PTSWP5AHPBIVTI1I8D7X4ZDI,A2VRDE2FHCBMF8,5 minutes,0.04,1618,Y,4,5,11,9,5,45,2,9,45,38.33
3NJ4SYXGOJ3OVMOHUVEMN5U7Y2PBNN,A2WF8JGMNB4UEN,5 minutes,0.04,89,Y,1,4,10,17,1,49,2,0,58.67,54.17
3203J2GC2PK4HSXGZ2GG1073Z7V84O,A347XXV5JH19PB,2hours,0.06,81,Y,0,2,3,18,0,50,2,2,48.33,49.17
3PHLPV04IQDPW55WV8WBZJA231AP7O,A34DWBBWZRLO1X,60 minutes,0.1,27,Y,2,2,0,14,0,72,1,0,36.33,46.67
37ZUGP9H9BONPT0XCKXE3200JPH817,A34DWBBWZRLO1X,2 hours,0.08,2,Y,0,0,0,19,0,71,0,0,30.33,45
34RF8KPUOTU14SPS6MXYXNPWVK1SBB_2,A35BY30TC8WCL4,45 minutes,0.03,24394,Y,1,4,4,9,0,39,0,5,41,28.33
33FLRCV01N0NF725EJLGLLU8UGYORG,A35BY30TC8WCL4,60 seconds,0.1,100,Y,0,0,8,2,0,30,0,13,10.67,6.67
3O73QR1UY8O4VXGQ4UMU1W2GKFC94M,A35BY30TC8WCL4,60minutes,0.05,14,Y,1,2,8,3,0,6,0,5,13.33,10
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_2,A35BY30TC8WCL4,7 daysays,0.15,6,Y,2,0,5,3,2,29,0,10,33.33,25.83
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK,A35BY30TC8WCL4,7 daysays,0.15,6,Y,2,1,5,1,1,13,3,4,19,15
3UEL82N5TOKN43E6MBDHCIJ23C3NTV,A35BY30TC8WCL4,60 minutes,0.15,3188,Y,2,0,6,5,0,22,0,12,28,21.67
3TYSWKZBELVFE846EGCGPUMG5XR7G5,A35BY30TC8WCL4,7 days,0.03,3880,Y,1,1,8,4,1,10,1,13,10.67,8.33
3C2UN3Y7UJLGZT23JF159R7GHEFMFI,A35BY30TC8WCL4,6hours,0.17,4,Y,1,2,17,6,2,20,2,18,15.67,15.83
36IAL8HYOXSPP9QYVLXZPMFW48E4R6,A35BY30TC8WCL4,5 Minutes,0.01,1,Y,0,0,20,0,0,3,0,15,2,1.67
3YS67JKWKBTMNDQ3LRFOMM61VUK4X5,A35BY30TC8WCL4,60 Minutes,0.1,71,Y,1,1,6,5,0,13,2,7,12,13.33
30E2X49V611K26Z0IIHLB47CQY63NG,A35BY30TC8WCL4,60minutes,0.01,1,Y,1,1,4,4,1,6,2,2,12,11.67
31TTIPZ8XM69HILWQZWMCQMN1KS3GE,A35BY30TC8WCL4,20 minutes,0.07,489,Y,13,2,2,12,1,74,0,0,57.33,40.83
3DXFGU9SKN7P79WJOTN6EK4MLG3EXS,A35BY30TC8WCL4,15 minutes,0.05,3,Y,3,3,6,2,8,32,2,6,18,13.33
3K3X4GGOSLN9WHITSDB41LMDI6SMCK,A35BY30TC8WCL4,15 minutes,0.05,1022,Y,1,3,13,5,2,21,2,15,16.33,12.5
32WAV7G60PNC75TK9C1M3A29EH0D36,A35BY30TC8WCL4,60 minutes,0.18,277,Y,9,7,3,13,0,70,4,4,41,29.17
3LV0310AAZ5BVL06B1AU1YGZUNKDKM,A35BY30TC8WCL4,45 minutes,0,1,Y,1,1,6,0,0,14,0,7,7.33,5.83
3HBZ8AD97D3GZ7VEBIN9M18U9EHNN5,A35BY30TC8WCL4,60 minutes,0.1,149,Y,3,2,7,2,10,64,2,12,27.67,19.17
3T6HLR4BXW5RX3QYFIC2AVGBFN389Y,A35BY30TC8WCL4,60 minutes,0.05,1,Y,0,0,10,0,1,16,3,10,10,9.17
33XMDKLTFSU7YK1SQJZ2MPHPZ4ZZCZ,A35BY30TC8WCL4,30 minutes,0.3,1,Y,3,4,12,3,6,54,3,7,19.67,14.17
3FQJF6D1R1SUSJ130G368H5I02G92S,A35BY30TC8WCL4,60 minutes,0.05,5,Y,0,2,6,2,2,13,2,4,5.33,7.5
3AA189Q6B52Z6L7EV3NS06BHCKRWMY,A35BY30TC8WCL4,3 hours,0.1,278,Y,2,2,10,1,2,33,2,17,16.33,12.5
3USZNBD0ID5Y2E7UC1NHCD5VH1M51A,A35BY30TC8WCL4,60 minutes,0.01,40,Y,2,1,5,2,0,7,0,3,4,3.33
3FQJF6D1S2STVEIP11IICRPWDI892M,A35BY30TC8WCL4,20 minutes,0.03,1,Y,0,0,6,2,0,30,2,16,8,6.67
3OQEO5BIM1SME8SFQJ108NKG2ZKU9F,A35BY30TC8WCL4,60 minutes,0.2,9,Y,2,2,13,1,9,21,2,17,9,7.5
3NCF7G1XKJPJCCJPOHEQSUA1GNWANP_1,A35BY30TC8WCL4,30 Minutes,0.04,86,Y,8,5,2,6,0,45,3,4,27.67,25.83
3ME56J5KH0A6OHM7NB7LNJZ2KW86CO,A35BY30TC8WCL4,2 minutes,0.05,9515,Y,0,2,7,2,0,17,1,5,22.33,17.5
31QOF9ABLNAV27TO4PXO0GLATWO1L1,A35BY30TC8WCL4,10 minutes,0.45,98,Y,2,2,5,1,0,36,3,8,18.67,15.83
3K0G5SYNALYS7SB8UL3I5RQZNM3M85,A35BY30TC8WCL4,3hours,0.35,42,Y,1,3,4,3,1,36,1,6,7.67,9.17
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP,A35BY30TC8WCL4,60 minutes,0.05,399,Y,2,3,11,2,7,32,2,9,12.67,10.83
3LBF4GRVWQC3B97WPKKEJO5WDODDDG,A35BY30TC8WCL4,60 minutes,0.01,79,Y,1,1,5,1,0,22,1,7,9.67,8.33
3OQEO5BIN29PS6BYUHRH0ABF87P9UL,A35BY30TC8WCL4,2 hours,0.9,1,Y,1,4,9,3,6,49,4,9,23.33,22.5
3NCF7G1XJIORLK6VK0UD85LOJVCNAC,A35BY30TC8WCL4,15minutes,0.02,26,Y,4,0,13,2,4,45,2,14,20.33,17.5
3FKD865UZQG0HB1FDHAJVT0FL3FMUG,A35BY30TC8WCL4,60minutes,0.05,933,Y,6,2,5,0,0,58,2,9,24.67,15.83
3XH5NKQXD1CEK1G2OFNXP2YO5CGQ1D,A35BY30TC8WCL4,10 minutes,0.05,6,Y,1,1,2,1,0,24,2,3,14.67,11.67
3VS2P0ED9S9HPWVU5TDRGGPE3WLOZL,A35BY30TC8WCL4,60 minutes,0.2,1,Y,0,1,14,0,3,4,0,18,2,1.67
3PBMWYW3D44FHQ3H0CBK078FM1J2XZ,A35BY30TC8WCL4,60 minutes,0.06,3,Y,2,1,2,5,0,25,2,2,9.33,11.67
3YJAOW5N8OUDFKNJJE4VLVI018MNS9,A35BY30TC8WCL4,60minutes,0.04,6512,N,0,20,0,11,0,144,20,0,65,56.67
3PBTVBPQ9UJW25OVYU5DFTVY5MMGLK_1,A35BY30TC8WCL4,7 daysays,0.15,6,Y,1,2,12,1,4,11,0,16,13,10
3LLXQSS3GH7EI0TIBFCZBVHJUIM2FF,A35BY30TC8WCL4,20 minutes,0.07,11,Y,2,2,0,3,2,15,2,15,16.67,11.67
3R8MKH13HFEBE45LFXZBD3ZAAT6QLU,A35BY30TC8WCL4,60 minutes,0.04,1,N,17,20,0,16,0,141,20,0,83,69.17
3K0T7FOBIJOUXM7ZLBPJYBSGQYWM14,A35BY30TC8WCL4,30 minutes,0.5,1,Y,1,2,2,1,0,14,0,2,7,8.33
37ZHE2JT1D250TKIB56TICN73UM88S,A35BY30TC8WCL4,2hours,0.08,13,Y,0,0,5,2,0,39,0,6,11.67,10.83
3YR6VNT5352GKULNOMVIY5386U67BS,A35BY30TC8WCL4,5 hours,1,1,Y,2,1,7,4,2,20,2,10,10,10
32GVUSPLFZ61Q5EOZV799O813X5K3C,A35BY30TC8WCL4,1 hour 40 minutes,0.3,9,Y,10,6,4,4,11,92,5,8,50,38.33
38IOEK81UIQHG7BFV93TAAEQ3W496W,A35BY30TC8WCL4,10 minutes,0.03,1,Y,1,2,4,6,0,16,2,6,16,15
3ZXEP6UEFFQUF1V5KFZ2RFEFLM08OQ,A35BY30TC8WCL4,24 hours,0.09,2,Y,3,1,3,1,3,26,2,6,13,9.17
3MXFP9RGE565SQ20JA2GC60T4U4B22,A35BY30TC8WCL4,60 minutes,0.02,15,Y,1,2,4,5,3,10,2,4,14,15.83
38LYNH3Q4ODLGFNEHSAP2J87XNZMGY,A35BY30TC8WCL4,10 minutes,0.05,3,Y,0,0,6,1,0,3,0,18,1,1.67
3PN7FLVWM45XULC6NHQRXFJ9Z5WSYC,A35BY30TC8WCL4,3 hours,0.5,1,Y,0,2,10,4,0,14,2,10,10,8.33
3D3KZYB03KLUXQ4AWC4FKH86OYE8VD,A35BY30TC8WCL4,30 minutes,0.02,2,Y,1,1,8,2,0,4,1,12,2.33,3.33
31R9JPCYP6DVE0AQVNO2QFRENFMWRA,A35BY30TC8WCL4,24 hours,0.02,24,Y,1,1,7,3,0,17,2,11,5.67,9.17
39UNKKTVDF8Y9H8JFO9U930XMBHYGJ,A35BY30TC8WCL4,30 minutes,0.02,22,Y,3,1,2,7,0,16,4,3,17.33,15
3GAR7VLBJNDRH4HH5ZWWCFRBGXZ4Y9,A35BY30TC8WCL4,10minutes,0.04,10472,Y,1,2,2,2,0,46,2,3,31.33,25
3HQI26VRPRS5H4RSBPY2KOCMRQ13R0,A35BY30TC8WCL4,60 minutes,0.02,6,Y,2,0,4,2,0,17,0,0,3,2.5
3Q9ARQ9ZAP4L7I0LVYTFN28MIJR3MM,A35BY30TC8WCL4,60minutes,0.4,1,Y,1,1,11,3,0,7,0,14,7.67,7.5
3PBMWYW3D4VOVNNOVMGLZF23LEGX22,A35BY30TC8WCL4,30 minutes,0.04,5,Y,1,0,13,2,1,3,0,17,3,3.33
38FWZZ3ILTDK8ICQRL4PWREV0HIYN7,A35BY30TC8WCL4,5 minutes,0.12,1,Y,1,1,16,1,6,9,0,18,11.33,8.33
3R7DCNC1NO24TFH8BGUHQFOR9KEUDP_2,A35BY30TC8WCL4,60 minutes,0.05,399,Y,4,2,3,2,0,12,1,7,8.67,7.5
3XKJYHBF1PGIGZAV82J26HU67K1S94,A35BY30TC8WCL4,45 minutes,0.13,13523,Y,4,0,2,12,0,41,0,5,22.67,16.67
3SIEQXXS6F7PLDK653FBMIWP0ADQ4C,A35BY30TC8WCL4,60 Minutes,0.2,273,Y,0,1,4,2,13,34,0,16,8.67,5
3VHU2SWT3EI2EPQKMFU0IXHUUZKSPE,A35BY30TC8WCL4,24 hours,0.5,18,Y,3,3,9,4,2,29,3,8,15.33,12.5
3VKCYEEK5GTFPTFE2CSUAPH4AEKG1E_2,A35BY30TC8WCL4,1 hour 40 minutes,0.35,5,Y,4,4,10,3,13,63,2,10,32,24.17
3TCGLRK8ZGNA4CQP60QJDQBQH1MZQ6,A35BY30TC8WCL4,60 minutes,0.6,3,Y,7,3,7,4,3,40,2,10,22.67,18.33
3T6UNEUZ5USMH6KL5FCL3O350KM199_2,A35BY30TC8WCL4,10minutes,0.02,15,Y,2,0,8,3,0,8,0,11,7,5.83
3D3X1L1OBIRB9XRZKHJ79UYYYTK1VU,A35BY30TC8WCL4,60 minutes,0.2,346,Y,2,3,12,1,0,13,2,6,12.67,10
3AJ89545NQRFJUS6JU65GFBBEJ7BEW,A35BY30TC8WCL4,20 minutes,0.02,4228,Y,0,2,3,3,0,28,4,6,17.67,15.83
3IXQCB6XI8S61DI53P5ICGI2I9BTIR,A35BY30TC8WCL4,60 minutes,0.02,1494,Y,3,1,3,2,0,20,2,2,15.67,10.83
3UEL82N5TO6EUK0Y8E9LV0DUVX2NTJ,A35BY30TC8WCL4,60 minutes,0.04,851,N,20,20,0,11,0,131,20,0,48.33,45.83
3XLULPCEJ5A20HTSPHJ11BGOHJ2K00,A35BY30TC8WCL4,24 hours,0.1,63,Y,1,2,6,0,0,12,0,5,3.67,3.33
3GBCJUK5C2GRHG97MHYVG9NBQMOPK9,A35BY30TC8WCL4,60minutes,0.02,12225,Y,1,1,15,2,0,5,0,18,7.33,5
